SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION,CITY,STATE,LATITUDE,LONGITUDE,PROPERTY.SIZE,metro_distance
PAST SALE,September-29-2017,Condo/Co-op,274e3,0,1,504,504,1963,435,Sold,NA,NA,http://www.redfin.com/DC/Washington/1330-New-Hampshire-Ave-NW-20036/unit-521/home/9057027,MRIS,DC10023167,N,Y,"Tuesday- Sep 26, 2017",1330 New Hampshire Ave NW #521,20036,38.90816&-77.0452812,"Washington, DC",Central,Washington,DC,38.90816,-77.0452812,504,0.20002279209624887
PAST SALE,September-13-2017,Condo/Co-op,205e3,1,1,628,628,1940,364,Sold,NA,NA,http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-208/home/10345506,MRIS,DC10001308,N,Y,"Friday- Aug 25, 2017",939 Longfellow St NW #208,20011,38.9576181&-77.0272529,"Washington, DC",Petworth,Washington,DC,38.9576181,-77.0272529,628,1.3330581701096262
PAST SALE,September-15-2017,Condo/Co-op,695e3,1,1.5,987,987,2006,544,Sold,NA,NA,http://www.redfin.com/DC/Washington/1401-Q-St-NW-20009/unit-101/home/11745938,MRIS,DC10027593,N,Y,"Tuesday- Aug 29, 2017",1401 Q St NW #101,20009,38.9113199&-77.0323466,"Washington, DC",Logan Circle,Washington,DC,38.9113199,-77.0323466,987,0.43206628973419303
PAST SALE,NA,Condo/Co-op,34e4,1,1.5,750,750,2000,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/6827-4th-St-NW-20012/unit-210/home/10184590,NA,NA,N,Y,NA,6827 4th St NW Apt 210,20012,38.9729594&-77.0174318,"Washington, DC",NA,Washington,DC,38.9729594,-77.0174318,750,0.1722931172791377
PAST SALE,September-29-2017,Condo/Co-op,455e4,2,2.5,1264,1264,2005,580,Sold,NA,NA,http://www.redfin.com/DC/Washington/343-Cedar-St-NW-20012/unit-103/home/10349836,MRIS,DC10023576,N,Y,"Tuesday- Sep 26, 2017",343 Cedar St NW #103,20012,38.9748603&-77.018094,"Washington, DC",Brightwood,Washington,DC,38.9748603,-77.018094,1264,0.04268936180188796
PAST SALE,September-29-2017,Condo/Co-op,335e3,1,1,609,609,1926,343,Sold,NA,NA,http://www.redfin.com/DC/Washington/4800-Georgia-Ave-NW-20011/unit-403/home/53448699,MRIS,DC10000768,N,Y,"Tuesday- Sep 26, 2017",4800 Georgia Ave NW #403,20011,38.948505&-77.027306,"Washington, DC",16th Street Heights,Washington,DC,38.948505,-77.027306,609,0.7882400256217188
PAST SALE,September-18-2017,Condo/Co-op,305e3,1,1,605,605,1954,300,Sold,NA,NA,http://www.redfin.com/DC/Washington/2004-3rd-St-NE-20002/unit-103/home/12529985,MRIS,DC10028918,N,Y,"Monday- Sep 04, 2017",2004 3rd St NE #103,20002,38.917342&-77.0023291,"Washington, DC",Eckington,Washington,DC,38.917342,-77.0023291,605,0.5909578961483093
PAST SALE,September-6-2017,Townhouse,168e3,2,1.5,800,1550,1945,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/6132-Banks-Pl-NE-20019/home/10131920,MRIS,DC9955089,N,Y,"Friday- Aug 11, 2017",6132 Banks Pl NE,20019,38.892192&-76.912692,"Washington, DC",Deanwood,Washington,DC,38.892192,-76.912692,1550,0.985409870440179
PAST SALE,September-8-2017,Single Family Residential,15e4,2,1,768,4515,1920,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5722-Foote-St-NE-20019/home/10129366,MRIS,DC9984739,N,Y,"Tuesday- Aug 15, 2017",5722 Foote St NE,20019,38.8974059&-76.918151,"Washington, DC",Deanwood,Washington,DC,38.8974059,-76.918151,4515,1.1522701071558037
PAST SALE,NA,Condo/Co-op,837400,2,2,1175,1175,2008,NA,NA,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366,NA,NA,N,Y,NA,1111 19th St N Apt 2008,22209,38.897304&-77.069227,"Arlington, va",NA,Arlington,VA,38.897304,-77.069227,1175,0.1513326900914674
PAST SALE,NA,Condo/Co-op,837400,2,2,1175,1175,2008,NA,NA,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366,NA,NA,N,Y,NA,1111 19th St N Apt 2008,22209,38.897304&-77.069227,"Arlington, VA",NA,Arlington,VA,38.897304,-77.069227,1175,0.1513326900914674
PAST SALE,September-18-2017,Condo/Co-op,289e3,1,1,648,648,1940,398,Sold,NA,NA,http://www.redfin.com/DC/Washington/3925-Davis-Pl-NW-20007/unit-104/home/10186739,MRIS,DC10002148,N,Y,"Monday- Sep 04, 2017",3925 Davis Pl NW #104,20007,38.9239187&-77.07831,"Washington, DC",Glover Park,Washington,DC,38.9239187,-77.07831,648,1.3419518927499192
PAST SALE,September-26-2017,Condo/Co-op,692500,2,2.5,1662,1662,1966,1807,Sold,NA,NA,http://www.redfin.com/DC/Washington/2801-New-Mexico-Ave-NW-20007/unit-601/home/9964296,MRIS,DC10066568,N,Y,"Wednesday- Sep 20, 2017",2801 New Mexico Ave NW #601,20007,38.9267359&-77.0805026,"Washington, DC",Observatory Circle,Washington,DC,38.9267359,-77.0805026,1662,1.3319604997615528
PAST SALE,September-29-2017,Condo/Co-op,504e3,1,1,768,768,1900,500,Sold,NA,NA,http://www.redfin.com/DC/Washington/1625-15th-St-NW-20009/unit-2/home/9870224,MRIS,DC10048760,N,Y,"Tuesday- Sep 26, 2017",1625 15th St NW #2,20009,38.9118807&-77.0345296,"Washington, DC",Old City #2,Washington,DC,38.9118807,-77.0345296,768,0.4629264638817049
PAST SALE,September-29-2017,Condo/Co-op,384e3,2,1,557,557,1955,297,Sold,NA,NA,http://www.redfin.com/DC/Washington/327-10th-St-SE-20003/unit-4/home/9905224,MRIS,DC10002057,N,Y,"Tuesday- Sep 26, 2017",327 10th St SE #4,20003,38.8852647&-76.9929134,"Washington, DC",Capitol Hill,Washington,DC,38.8852647,-76.9929134,557,0.17100126892299572
PAST SALE,September-8-2017,Condo/Co-op,762e3,2,2,947,947,2008,725,Sold,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2001/home/16898372,MRIS,AR9996535,N,Y,"Tuesday- Aug 15, 2017",1111 19th St N #2001,22209,38.897304&-77.069227,"Arlington, va",Waterview,Arlington,VA,38.897304,-77.069227,947,0.1513326900914674
PAST SALE,September-8-2017,Condo/Co-op,762e3,2,2,947,947,2008,725,Sold,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2001/home/16898372,MRIS,AR9996535,N,Y,"Tuesday- Aug 15, 2017",1111 19th St N #2001,22209,38.897304&-77.069227,"Arlington, VA",Waterview,Arlington,VA,38.897304,-77.069227,947,0.1513326900914674
PAST SALE,September-29-2017,Condo/Co-op,331e3,1,1,700,700,1962,671,Sold,NA,NA,http://www.redfin.com/DC/Washington/922-24th-St-NW-20037/unit-121/home/9044740,MRIS,DC10040087,N,Y,"Tuesday- Sep 26, 2017",922 24th St NW #121,20037,38.9014794&-77.0516208,"Washington, DC",Foggy Bottom,Washington,DC,38.9014794,-77.0516208,700,0.06288294471898495
PAST SALE,September-8-2017,Townhouse,345e3,2,2,884,1906,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4502-Texas-Ave-SE-20019/home/10141111,MRIS,DC9999203,N,Y,"Tuesday- Aug 15, 2017",4502 Texas Ave SE,20019,38.885094&-76.941063,"Washington, DC",Fort Dupont Park,Washington,DC,38.885094,-76.941063,1906,0.4041958844401307
PAST SALE,September-15-2017,Townhouse,2e5,2,1.5,832,1671,1940,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3354-Baker-St-NE-20019/home/10116331,MRIS,DC10033090,N,Y,"Tuesday- Aug 29, 2017",3354 Baker St NE,20019,38.892975&-76.9581498,"Washington, DC",Lily Ponds,Washington,DC,38.892975,-76.9581498,1671,0.5113000447372243
PAST SALE,September-15-2017,Condo/Co-op,85e3,2,1,673,673,1939,330,Sold,NA,NA,http://www.redfin.com/DC/Washington/4210-Benning-Rd-NE-20019/unit-3/home/10346002,MRIS,DC10010661,N,Y,"Tuesday- Aug 29, 2017",4210 Benning Rd NE #3,20019,38.8930948&-76.9420711,"Washington, DC",Deanwood,Washington,DC,38.8930948,-76.9420711,673,0.3179934164921689
PAST SALE,September-26-2017,Townhouse,33e4,2,2,832,2173,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4341-F-St-SE-20019/home/10139907,MRIS,DC10036673,N,Y,"Wednesday- Sep 20, 2017",4341 F St SE,20019,38.881599&-76.9418584,"Washington, DC",Fort Dupont Park,Washington,DC,38.881599,-76.9418584,2173,0.6416626959316429
PAST SALE,September-29-2017,Condo/Co-op,1490,1,1,700,700,1950,900,Sold,NA,NA,http://www.redfin.com/DC/Washington/2711-Q-St-SE-20020/unit-203/home/102651540,MRIS,DC9896992,N,Y,"Tuesday- Sep 26, 2017",2711 Q St SE #203,20020,38.8705138&-76.9683584,"Washington, DC",Hill Crest,Washington,DC,38.8705138,-76.9683584,700,1.1857789497921052
PAST SALE,September-15-2017,Townhouse,62e4,2,1.5,980,1088,1915,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/237-14th-Pl-NE-20002/home/9916546,MRIS,DC10026073,N,Y,"Tuesday- Aug 29, 2017",237 14th Pl NE,20002,38.8930025&-76.9843395,"Washington, DC",Capitol Hill,Washington,DC,38.8930025,-76.9843395,1088,0.572433305910439
PAST SALE,September-29-2017,Townhouse,33e4,2,1,864,2044,1930,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5253-Banks-Pl-NE-20019/home/10130079,MRIS,DC9962081,N,Y,"Tuesday- Sep 26, 2017",5253 Banks Pl NE,20019,38.892465&-76.9258668,"Washington, DC",Deanwood,Washington,DC,38.892465,-76.9258668,2044,0.6432218790591913
PAST SALE,September-29-2017,Condo/Co-op,322100,1,1,600,600,1947,271,Sold,NA,NA,http://www.redfin.com/DC/Washington/420-16th-St-SE-20003/unit-103/home/28583397,MRIS,DC10049062,N,Y,"Tuesday- Sep 26, 2017",420 16th St SE #103,20003,38.883393&-76.9818206,"Washington, DC",Old City #1,Washington,DC,38.883393,-76.9818206,600,0.24749919881218405
PAST SALE,September-18-2017,Townhouse,615e3,2,2,1100,1100,1926,147,Sold,NA,NA,http://www.redfin.com/DC/Washington/1709-Bay-St-SE-20003/unit-1/home/113979782,MRIS,DC9952240,N,Y,"Monday- Sep 04, 2017",1709 Bay St SE #1,20003,38.886425&-76.980272,"Washington, DC",Capitol Hill,Washington,DC,38.886425,-76.980272,1100,0.3037909694327594
PAST SALE,September-19-2017,Condo/Co-op,35e4,1,1,752,752,1939,276,Sold,NA,NA,http://www.redfin.com/DC/Washington/4000-8th-St-NE-20017/unit-2/home/143347210,MRIS,DC10060676,N,Y,"Wednesday- Sep 06, 2017",4000 8th St NE #2,20017,38.9396255&-76.9947288,"Washington, DC",Brookland,Washington,DC,38.9396255,-76.9947288,752,0.4002358700869274
PAST SALE,September-22-2017,Condo/Co-op,121e3,1,1,584,584,1978,132,Sold,NA,NA,http://www.redfin.com/DC/Washington/3052-Pineview-Ct-NE-20018/unit-3052/home/10107400,MRIS,DC9823127,N,Y,"Tuesday- Sep 12, 2017",3052 Pineview Ct NE #3052,20018,38.9288792&-76.9572737,"Washington, DC",Fort Lincoln,Washington,DC,38.9288792,-76.9572737,584,1.8919565821578754
PAST SALE,September-28-2017,Condo/Co-op,43e4,1,1,792,792,2007,411,Sold,NA,NA,http://www.redfin.com/DC/Washington/401-13th-St-NE-20002/unit-301/home/12531505,MRIS,DC10051879,N,Y,"Sunday- Sep 24, 2017",401 13th St NE #301,20002,38.8951405&-76.9880191,"Washington, DC",Capitol Hill,Washington,DC,38.8951405,-76.9880191,792,0.8191269240456951
PAST SALE,September-28-2017,Condo/Co-op,163e3,1,1,425,425,1913,169,Sold,NA,NA,http://www.redfin.com/DC/Washington/219-T-St-NE-20002/unit-T2/home/28497538,MRIS,DC10014866,N,Y,"Sunday- Sep 24, 2017",219 T St NE Unit T2,20002,38.915307&-77.002685,"Washington, DC",Eckington,Washington,DC,38.915307,-77.002685,425,0.5536452508072053
PAST SALE,September-18-2017,Townhouse,515e3,2,2,1224,1655,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/641-Emerson-St-NE-20017/home/10084386,MRIS,DC10023290,N,Y,"Monday- Sep 04, 2017",641 Emerson St NE,20017,38.9498761&-76.9975249,"Washington, DC",Brookland,Washington,DC,38.9498761,-76.9975249,1655,0.21132550988172552
PAST SALE,September-22-2017,Condo/Co-op,42e4,1,1,744,744,1984,490,Sold,NA,NA,http://www.redfin.com/DC/Washington/2320-Wisconsin-Ave-NW-20007/unit-402/home/9933809,MRIS,DC10032121,N,Y,"Tuesday- Sep 12, 2017",2320 Wisconsin Ave NW #402,20007,38.9204558&-77.072113,"Washington, DC",Glover Park,Washington,DC,38.9204558,-77.072113,744,1.0780848815906547
PAST SALE,September-22-2017,Condo/Co-op,329e3,2,1,800,800,1927,510,Sold,NA,NA,http://www.redfin.com/DC/Washington/5112-Connecticut-Ave-NW-20008/unit-110/home/25676551,MRIS,DC9936700,N,Y,"Tuesday- Sep 12, 2017",5112 Connecticut Ave NW #110,20008,38.9563637&-77.0710951,"Washington, DC",Chevy Chase,Washington,DC,38.9563637,-77.0710951,800,0.7209162323919752
PAST SALE,September-25-2017,Condo/Co-op,825e3,2,2,1381,1381,1971,2372,Sold,NA,NA,http://www.redfin.com/DC/Washington/700-New-Hampshire-Ave-NW-20037/unit-307/home/39582939,MRIS,DC9973376,N,Y,"Monday- Sep 18, 2017",700 New Hampshire Ave NW #307,20037,38.8980961&-77.0546367,"Washington, DC",Watergate,Washington,DC,38.8980961,-77.0546367,1381,0.30687795056843814
PAST SALE,September-26-2017,Condo/Co-op,267e3,2,1,824,824,1948,385,Sold,NA,NA,http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240,MRIS,MC10033903,N,Y,"Wednesday- Sep 20, 2017",8203 Grubb Rd Unit G-101,20910,38.9918937&-77.0476173,"Silver Spring, MD",Rock Creek Gardens,Silver Spring,MD,38.9918937,-77.0476173,824,0.8367713873128939
PAST SALE,September-26-2017,Condo/Co-op,267e3,2,1,824,824,1948,385,Sold,NA,NA,http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240,MRIS,MC10033903,N,Y,"Wednesday- Sep 20, 2017",8203 Grubb Rd Unit G-101,20910,38.9918937&-77.0476173,"Silver Spring, MD",Rock Creek Gardens,Silver Spring,MD,38.9918937,-77.0476173,824,0.8367713873128939
PAST SALE,September-26-2017,Condo/Co-op,228e3,0,1,462,462,1963,407,Sold,NA,NA,http://www.redfin.com/DC/Washington/2829-Connecticut-Ave-NW-20008/unit-508/home/9989214,MRIS,DC10051123,N,Y,"Wednesday- Sep 20, 2017",2829 Connecticut Ave NW #508,20008,38.927532&-77.0536371,"Washington, DC",Woodley Park/garfield,Washington,DC,38.927532,-77.0536371,462,0.11047189515410119
PAST SALE,September-25-2017,Condo/Co-op,39e4,1,1,747,747,1989,574,Sold,NA,NA,http://www.redfin.com/DC/Washington/2725-Connecticut-Ave-NW-20008/unit-107/home/9989430,MRIS,DC9975245,N,Y,"Monday- Sep 18, 2017",2725 Connecticut Ave NW #107,20008,38.9263787&-77.0527254,"Washington, DC",Garfield,Washington,DC,38.9263787,-77.0527254,747,0.045475677279956606
PAST SALE,September-26-2017,Condo/Co-op,582500,2,2,830,830,1936,539,Sold,NA,NA,http://www.redfin.com/DC/Washington/1725-New-Hampshire-Ave-NW-20009/unit-502/home/9859702,MRIS,DC10033947,N,Y,"Wednesday- Sep 20, 2017",1725 New Hampshire Ave NW #502,20009,38.91314&-77.0396905,"Washington, DC",Old City #2,Washington,DC,38.91314,-77.0396905,830,0.31585253067952246
PAST SALE,September-29-2017,Condo/Co-op,415e3,1,1,745,745,1968,762,Sold,NA,NA,http://www.redfin.com/DC/Washington/1718-P-St-NW-20036/unit-704/home/9862733,MRIS,DC10039441,N,Y,"Tuesday- Sep 26, 2017",1718 P St NW #704,20036,38.9093944&-77.0392914,"Washington, DC",Dupont Circle,Washington,DC,38.9093944,-77.0392914,745,0.32249083849981125
PAST SALE,September-29-2017,Condo/Co-op,285e3,1,1,619,619,1930,228,Sold,NA,NA,http://www.redfin.com/DC/Washington/400-Evarts-St-NE-20017/unit-304/home/12530335,MRIS,DC10044621,N,Y,"Tuesday- Sep 26, 2017",400 Evarts St NE #304,20017,38.9246956&-77.0002338,"Washington, DC",Brookland,Washington,DC,38.9246956,-77.0002338,619,0.4169395170543141
PAST SALE,September-28-2017,Townhouse,6e5,2,2.5,1120,1253,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1734-Gales-St-NE-20002/home/10112325,MRIS,DC10041363,N,Y,"Sunday- Sep 24, 2017",1734 Gales St NE,20002,38.898082&-76.978453,"Washington, DC",Old City #1,Washington,DC,38.898082,-76.978453,1253,0.6782298662428237
PAST SALE,September-29-2017,Condo/Co-op,564e3,1,1,700,700,1901,330,Sold,NA,NA,http://www.redfin.com/DC/Washington/1830-17th-St-NW-20009/unit-607/home/9859067,MRIS,DC10063824,N,Y,"Tuesday- Sep 26, 2017",1830 17th St NW #607,20009,38.915249&-77.0385369,"Washington, DC",Dupont,Washington,DC,38.915249,-77.0385369,700,0.4496239521502062
PAST SALE,September-28-2017,Condo/Co-op,1065e3,2,2,1734,1734,1985,1383,Sold,NA,NA,http://www.redfin.com/DC/Washington/1015-33rd-St-NW-20007/unit-509/home/9923016,MRIS,DC10014947,N,Y,"Sunday- Sep 24, 2017",1015 33rd St NW #509,20007,38.9038172&-77.0656245,"Washington, DC",Georgetown,Washington,DC,38.9038172,-77.0656245,1734,0.5907304388577157
PAST SALE,September-29-2017,Condo/Co-op,424e3,1,1,693,693,2006,329,Sold,NA,NA,http://www.redfin.com/DC/Washington/2022-Flagler-Pl-NW-20001/unit-F202/home/12530627,MRIS,DC10008822,N,Y,"Tuesday- Sep 26, 2017",2022 Flagler Pl NW Unit F202,20001,38.9175624&-77.0137556,"Washington, DC",Ledroit Park,Washington,DC,38.9175624,-77.0137556,693,0.5803101728350492
PAST SALE,September-29-2017,Condo/Co-op,468e3,1,1.5,870,870,1981,800,Sold,NA,NA,http://www.redfin.com/DC/Washington/1080-Wisconsin-Ave-NW-20007/unit-2006/home/9924890,MRIS,DC9904150,N,Y,"Tuesday- Sep 26, 2017",1080 Wisconsin Ave NW #2006,20007,38.9046353&-77.0631079,"Washington, DC",Georgetown,Washington,DC,38.9046353,-77.0631079,870,0.7186244199854577
PAST SALE,September-29-2017,Townhouse,512e3,2,1,784,840,1908,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/425-Elm-St-NW-20001/home/10045455,MRIS,DC10070097,N,Y,"Tuesday- Sep 26, 2017",425 Elm St NW,20001,38.917417&-77.018347,"Washington, DC",Ledroit Park,Washington,DC,38.917417,-77.018347,840,0.3939474918196533
PAST SALE,September-29-2017,Condo/Co-op,563e3,2,2,1350,1350,1931,1139,Sold,NA,NA,http://www.redfin.com/DC/Washington/4000-Cathedral-Ave-NW-20016/unit-809B/home/12061142,MRIS,DC10029262,N,Y,"Tuesday- Sep 26, 2017",4000 Cathedral Ave NW Unit 809B,20016,38.9289777&-77.0791557,"Washington, DC",Observatory Circle,Washington,DC,38.9289777,-77.0791557,1350,1.197974158394012
PAST SALE,September-15-2017,Townhouse,669e3,2,1,1200,703,1890,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/927-W-St-NW-20001/home/9876883,MRIS,DC10058479,N,Y,"Tuesday- Aug 29, 2017",927 W St NW,20001,38.9193601&-77.0258155,"Washington, DC",Old City #2,Washington,DC,38.9193601,-77.0258155,703,0.23612732146040122
PAST SALE,NA,Condo/Co-op,71e4,2,1,986,986,1904,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/2107-S-St-NW-20008/unit-J/home/9999274,NA,NA,N,Y,NA,2107 S St NW Apt J,20008,38.9142829&-77.0468857,"Washington, DC",NA,Washington,DC,38.9142829,-77.0468857,986,0.24871858151134205
PAST SALE,September-15-2017,Condo/Co-op,293e3,0,1,385,385,2006,189,Sold,NA,NA,http://www.redfin.com/DC/Washington/929-Florida-Ave-NW-20001/unit-5006/home/21644100,MRIS,DC9942813,N,Y,"Tuesday- Aug 29, 2017",929 Florida Ave NW #5006,20001,38.918672&-77.0242293,"Washington, DC",Shaw,Washington,DC,38.918672,-77.0242293,385,0.2804508314126751
PAST SALE,September-19-2017,Townhouse,77e4,2,2,1300,1300,1900,170,Sold,NA,NA,http://www.redfin.com/DC/Washington/1339-Irving-St-NW-20010/unit-C/home/49670699,MRIS,DC10009638,N,Y,"Wednesday- Sep 06, 2017",1339 Irving St NW Unit C,20010,38.9288605&-77.0310799,"Washington, DC",Columbia Heights,Washington,DC,38.9288605,-77.0310799,1300,0.10170865531113969
PAST SALE,September-19-2017,Townhouse,511e3,2,2,1320,1320,1956,207,Sold,NA,NA,http://www.redfin.com/DC/Washington/4108-14th-St-NW-20011/unit-3/home/12530813,MRIS,DC10040123,N,Y,"Wednesday- Sep 06, 2017",4108 14th St NW #3,20011,38.9408965&-77.0328963,"Washington, DC",Columbia Heights,Washington,DC,38.9408965,-77.0328963,1320,0.5096980736073691
PAST SALE,September-20-2017,Townhouse,65e4,2,2.5,1140,900,1997,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/12-Hanover-Pl-NW-20001/home/9888703,MRIS,DC10023380,N,Y,"Friday- Sep 08, 2017",12 Hanover Pl NW,20001,38.9077553&-77.0097976,"Washington, DC",Truxton Circle,Washington,DC,38.9077553,-77.0097976,900,0.3513726996666724
PAST SALE,September-20-2017,Condo/Co-op,595e3,2,2,934,934,2004,611,Sold,NA,NA,http://www.redfin.com/DC/Washington/1001-L-St-NW-20001/unit-704/home/10192837,MRIS,DC10061805,N,Y,"Friday- Sep 08, 2017",1001 L St NW #704,20001,38.9045642&-77.0262807,"Washington, DC",Old City #2,Washington,DC,38.9045642,-77.0262807,934,0.2453998353027649
PAST SALE,September-21-2017,Condo/Co-op,449900,2,2,NA,NA,1910,363,Sold,NA,NA,http://www.redfin.com/DC/Washington/2422-17th-St-NW-20009/unit-202/home/113619110,MRIS,DC9903171,N,Y,"Sunday- Sep 10, 2017",2422 17th St NW #202,20009,38.922255&-77.0392789,"Washington, DC",Adams Morgan,Washington,DC,38.922255,-77.0392789,NA,0.5560285301654214
PAST SALE,September-20-2017,Condo/Co-op,51e4,1,1,1012,1012,2005,605,Sold,NA,NA,http://www.redfin.com/DC/Washington/777-7th-St-NW-20001/unit-736/home/10193143,MRIS,DC9997160,N,Y,"Friday- Sep 08, 2017",777 7th St NW #736,20001,38.899494&-77.0217858,"Washington, DC",Residences At Gallery Place,Washington,DC,38.899494,-77.0217858,1012,0.05863830013291449
PAST SALE,September-25-2017,Townhouse,669900,2,2,1019,1019,1885,278,Sold,NA,NA,http://www.redfin.com/DC/Washington/1825-19th-St-NW-20009/unit-1/home/9061579,MRIS,DC10016797,N,Y,"Monday- Sep 18, 2017",1825 19th St NW #1,20009,38.9150691&-77.0431718,"Washington, DC",Dupont Circle,Washington,DC,38.9150691,-77.0431718,1019,0.29402878148490996
PAST SALE,September-25-2017,Townhouse,72e4,2,2.5,1260,1740,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/242-14th-Pl-NE-20002/home/9916446,MRIS,DC10040649,N,Y,"Monday- Sep 18, 2017",242 14th Pl NE,20002,38.8931767&-76.9847712,"Washington, DC",Old City #1,Washington,DC,38.8931767,-76.9847712,1740,0.5985206404152893
PAST SALE,September-27-2017,Condo/Co-op,457500,2,2,NA,NA,2017,250,Sold,NA,NA,http://www.redfin.com/DC/Washington/3101-Sherman-Ave-NW-20010/unit-205/home/113757925,MRIS,DC10023535,N,Y,"Friday- Sep 22, 2017",3101 Sherman Ave NW #205,20010,38.9290059&-77.0259519,"Washington, DC",Columbia Heights,Washington,DC,38.9290059,-77.0259519,NA,0.37710966058563367
PAST SALE,September-26-2017,Condo/Co-op,67725,2,1,697,697,1968,1200,Sold,NA,NA,http://www.redfin.com/DC/Washington/2320-Chester-St-SE-20020/unit-102/home/21647580,MRIS,DC10013081,N,Y,"Wednesday- Sep 20, 2017",2320 Chester St SE #102,20020,38.8622574&-76.9879311,"Washington, DC",Anacostia,Washington,DC,38.8622574,-76.9879311,697,0.5294078192710379
PAST SALE,September-28-2017,Condo/Co-op,317e3,2,1,725,725,1941,195,Sold,NA,NA,http://www.redfin.com/DC/Washington/1343-Bryant-St-NE-20018/unit-4/home/113114834,MRIS,DC9865486,N,Y,"Sunday- Sep 24, 2017",1343 Bryant St NE #4,20018,38.9208793&-76.9870342,"Washington, DC",Brentwood,Washington,DC,38.9208793,-76.9870342,725,0.3442110989411472
PAST SALE,September-28-2017,Condo/Co-op,297e3,1,1,738,738,1928,403,Sold,NA,NA,http://www.redfin.com/DC/Washington/1457-Park-Rd-NW-20010/unit-000102/home/11748154,MRIS,DC10029058,N,Y,"Sunday- Sep 24, 2017",1457 Park Rd NW #102,20010,38.931238&-77.0346133,"Washington, DC",Columbia Heights,Washington,DC,38.931238,-77.0346133,738,0.2032242089790568
PAST SALE,September-29-2017,Condo/Co-op,13e4,2,1,1200,1200,1940,297,Sold,NA,NA,http://www.redfin.com/DC/Washington/2115-Suitland-Ter-SE-20020/unit-102/home/10153975,MRIS,DC10035934,N,Y,"Tuesday- Sep 26, 2017",2115 Suitland Ter SE #102,20020,38.8632498&-76.949154,"Washington, DC",Hill Crest,Washington,DC,38.8632498,-76.949154,1200,0.9091497457890654
