Date,Open,High,Low,Close,Adj Close,Volume
3/22/2001,11.03,11.03,11.03,11.03,4.626835,0
3/23/2001,10.96,10.96,10.96,10.96,4.597469,0
3/26/2001,10.89,10.89,10.89,10.89,4.568108,0
3/27/2001,10.78,10.78,10.78,10.78,4.521966,0
3/28/2001,10.77,10.77,10.77,10.77,4.517772,0
3/29/2001,10.77,10.77,10.77,10.77,4.517772,0
3/30/2001,10.79,10.79,10.79,10.79,4.551091,0
4/2/2001,10.78,10.78,10.78,10.78,4.546871,0
4/3/2001,10.78,10.78,10.78,10.78,4.546871,0
4/4/2001,10.78,10.78,10.78,10.78,4.546871,0
4/5/2001,10.73,10.73,10.73,10.73,4.525784,0
4/6/2001,10.82,10.82,10.82,10.82,4.563745,0
4/9/2001,10.78,10.78,10.78,10.78,4.546871,0
4/10/2001,10.63,10.63,10.63,10.63,4.483603,0
4/11/2001,10.64,10.64,10.64,10.64,4.487823,0
4/12/2001,10.62,10.62,10.62,10.62,4.479386,0
4/16/2001,10.53,10.53,10.53,10.53,4.441426,0
4/17/2001,10.58,10.58,10.58,10.58,4.462515,0
4/18/2001,10.62,10.62,10.62,10.62,4.479386,0
4/19/2001,10.5,10.5,10.5,10.5,4.428775,0
4/20/2001,10.49,10.49,10.49,10.49,4.424551,0
4/23/2001,10.56,10.56,10.56,10.56,4.454081,0
4/24/2001,10.54,10.54,10.54,10.54,4.445646,0
4/25/2001,10.51,10.51,10.51,10.51,4.432992,0
4/26/2001,10.61,10.61,10.61,10.61,4.475167,0
4/27/2001,10.5,10.5,10.5,10.5,4.428775,0
4/30/2001,10.53,10.53,10.53,10.53,4.465669,0
5/1/2001,10.58,10.58,10.58,10.58,4.486873,0
5/2/2001,10.64,10.64,10.64,10.64,4.512318,0
5/3/2001,10.72,10.72,10.72,10.72,4.546245,0
5/4/2001,10.71,10.71,10.71,10.71,4.542006,0
5/7/2001,10.69,10.69,10.69,10.69,4.533523,0
5/8/2001,10.65,10.65,10.65,10.65,4.516557,0
5/9/2001,10.7,10.7,10.7,10.7,4.537765,0
5/10/2001,10.6,10.6,10.6,10.6,4.495359,0
5/11/2001,10.43,10.43,10.43,10.43,4.423259,0
5/14/2001,10.47,10.47,10.47,10.47,4.440225,0
5/15/2001,10.43,10.43,10.43,10.43,4.423259,0
5/16/2001,10.47,10.47,10.47,10.47,4.440225,0
5/17/2001,10.55,10.55,10.55,10.55,4.474151,0
5/18/2001,10.57,10.57,10.57,10.57,4.482632,0
5/21/2001,10.58,10.58,10.58,10.58,4.486873,0
5/22/2001,10.56,10.56,10.56,10.56,4.478394,0
5/23/2001,10.55,10.55,10.55,10.55,4.474151,0
5/24/2001,10.46,10.46,10.46,10.46,4.435984,0
5/25/2001,10.47,10.47,10.47,10.47,4.440225,0
5/29/2001,10.47,10.47,10.47,10.47,4.440225,0
5/30/2001,10.48,10.48,10.48,10.48,4.444462,0
5/31/2001,10.58,10.58,10.58,10.58,4.512276,0
6/1/2001,10.64,10.64,10.64,10.64,4.537861,0
6/4/2001,10.69,10.69,10.69,10.69,4.559189,0
6/5/2001,10.74,10.74,10.74,10.74,4.580514,0
6/6/2001,10.74,10.74,10.74,10.74,4.580514,0
6/7/2001,10.67,10.67,10.67,10.67,4.55066,0
6/8/2001,10.65,10.65,10.65,10.65,4.542131,0
6/11/2001,10.69,10.69,10.69,10.69,4.559189,0
6/12/2001,10.74,10.74,10.74,10.74,4.580514,0
6/13/2001,10.72,10.72,10.72,10.72,4.571985,0
6/14/2001,10.75,10.75,10.75,10.75,4.584781,0
6/15/2001,10.7,10.7,10.7,10.7,4.563453,0
6/18/2001,10.67,10.67,10.67,10.67,4.55066,0
6/19/2001,10.68,10.68,10.68,10.68,4.554927,0
6/20/2001,10.7,10.7,10.7,10.7,4.563453,0
6/21/2001,10.73,10.73,10.73,10.73,4.576249,0
6/22/2001,10.81,10.81,10.81,10.81,4.61037,0
6/25/2001,10.8,10.8,10.8,10.8,4.606102,0
6/26/2001,10.73,10.73,10.73,10.73,4.576249,0
6/27/2001,10.75,10.75,10.75,10.75,4.584781,0
6/28/2001,10.68,10.68,10.68,10.68,4.554927,0
6/29/2001,10.61,10.61,10.61,10.61,4.549352,0
7/2/2001,10.66,10.66,10.66,10.66,4.57079,0
7/3/2001,10.62,10.62,10.62,10.62,4.553638,0
7/5/2001,10.58,10.58,10.58,10.58,4.536487,0
7/6/2001,10.61,10.61,10.61,10.61,4.549352,0
7/9/2001,10.65,10.65,10.65,10.65,4.566504,0
7/10/2001,10.69,10.69,10.69,10.69,4.583656,0
7/11/2001,10.66,10.66,10.66,10.66,4.57079,0
7/12/2001,10.7,10.7,10.7,10.7,4.587942,0
7/13/2001,10.72,10.72,10.72,10.72,4.596515,0
7/16/2001,10.76,10.76,10.76,10.76,4.613667,0
7/17/2001,10.77,10.77,10.77,10.77,4.617956,0
7/18/2001,10.87,10.87,10.87,10.87,4.660833,0
7/19/2001,10.85,10.85,10.85,10.85,4.652259,0
7/20/2001,10.85,10.85,10.85,10.85,4.652259,0
7/23/2001,10.88,10.88,10.88,10.88,4.665123,0
7/24/2001,10.89,10.89,10.89,10.89,4.669409,0
7/25/2001,10.83,10.83,10.83,10.83,4.643681,0
7/26/2001,10.82,10.82,10.82,10.82,4.639394,0
7/27/2001,10.88,10.88,10.88,10.88,4.665123,0
7/30/2001,10.9,10.9,10.9,10.9,4.673697,0
7/31/2001,10.93,10.93,10.93,10.93,4.712066,0
8/1/2001,10.91,10.91,10.91,10.91,4.703444,0
8/2/2001,10.86,10.86,10.86,10.86,4.681888,0
8/3/2001,10.84,10.84,10.84,10.84,4.673266,0
8/6/2001,10.83,10.83,10.83,10.83,4.668955,0
8/7/2001,10.83,10.83,10.83,10.83,4.668955,0
8/8/2001,10.92,10.92,10.92,10.92,4.707757,0
8/9/2001,10.9,10.9,10.9,10.9,4.699131,0
8/10/2001,10.93,10.93,10.93,10.93,4.712066,0
8/13/2001,10.93,10.93,10.93,10.93,4.712066,0
8/14/2001,10.92,10.92,10.92,10.92,4.707757,0
8/15/2001,10.9,10.9,10.9,10.9,4.699131,0
8/16/2001,10.94,10.94,10.94,10.94,4.716377,0
8/17/2001,11.01,11.01,11.01,11.01,4.746555,0
8/20/2001,10.95,10.95,10.95,10.95,4.720689,0
8/21/2001,10.97,10.97,10.97,10.97,4.729312,0
8/22/2001,10.98,10.98,10.98,10.98,4.733625,0
8/23/2001,11.03,11.03,11.03,11.03,4.755175,0
8/24/2001,10.99,10.99,10.99,10.99,4.737932,0
8/27/2001,10.97,10.97,10.97,10.97,4.729312,0
8/28/2001,11.05,11.05,11.05,11.05,4.763799,0
8/29/2001,11.1,11.1,11.1,11.1,4.785357,0
8/30/2001,11.09,11.09,11.09,11.09,4.781045,0
8/31/2001,11.08,11.08,11.08,11.08,4.801849,0
9/4/2001,10.93,10.93,10.93,10.93,4.736838,0
9/5/2001,10.94,10.94,10.94,10.94,4.741169,0
9/6/2001,11.02,11.02,11.02,11.02,4.775842,0
9/7/2001,11.06,11.06,11.06,11.06,4.79318,0
9/10/2001,10.99,10.99,10.99,10.99,4.762846,0
9/17/2001,11.01,11.01,11.01,11.01,4.771508,0
9/18/2001,10.81,10.81,10.81,10.81,4.684836,0
9/19/2001,10.82,10.82,10.82,10.82,4.689167,0
9/20/2001,10.72,10.72,10.72,10.72,4.645831,0
9/21/2001,10.78,10.78,10.78,10.78,4.671832,0
9/24/2001,10.81,10.81,10.81,10.81,4.684836,0
9/25/2001,10.8,10.8,10.8,10.8,4.6805,0
9/26/2001,10.9,10.9,10.9,10.9,4.723839,0
9/27/2001,10.97,10.97,10.97,10.97,4.754175,0
9/28/2001,10.99,10.99,10.99,10.99,4.786843,0
10/1/2001,11.05,11.05,11.05,11.05,4.812973,0
10/2/2001,11.09,11.09,11.09,11.09,4.8304,0
10/3/2001,11.11,11.11,11.11,11.11,4.839108,0
10/4/2001,11.11,11.11,11.11,11.11,4.839108,0
10/5/2001,11.11,11.11,11.11,11.11,4.839108,0
10/8/2001,11.11,11.11,11.11,11.11,4.839108,0
10/9/2001,11.03,11.03,11.03,11.03,4.804266,0
10/10/2001,11.05,11.05,11.05,11.05,4.812973,0
10/11/2001,10.98,10.98,10.98,10.98,4.782487,0
10/12/2001,10.98,10.98,10.98,10.98,4.782487,0
10/15/2001,11.04,11.04,11.04,11.04,4.808621,0
10/16/2001,11.08,11.08,11.08,11.08,4.826041,0
10/17/2001,11.12,11.12,11.12,11.12,4.843465,0
10/18/2001,11.13,11.13,11.13,11.13,4.847821,0
10/19/2001,11.08,11.08,11.08,11.08,4.826041,0
10/22/2001,11.09,11.09,11.09,11.09,4.8304,0
10/23/2001,11.07,11.07,11.07,11.07,4.821685,0
10/24/2001,11.14,11.14,11.14,11.14,4.852176,0
10/25/2001,11.18,11.18,11.18,11.18,4.8696,0
10/26/2001,11.19,11.19,11.19,11.19,4.873957,0
10/29/2001,11.21,11.21,11.21,11.21,4.882667,0
10/30/2001,11.25,11.25,11.25,11.25,4.900087,0
10/31/2001,11.45,11.45,11.45,11.45,5.012599,0
11/1/2001,11.51,11.51,11.51,11.51,5.038865,0
11/2/2001,11.32,11.32,11.32,11.32,4.955683,0
11/5/2001,11.44,11.44,11.44,11.44,5.008219,0
11/6/2001,11.45,11.45,11.45,11.45,5.012599,0
11/7/2001,11.57,11.57,11.57,11.57,5.065128,0
11/8/2001,11.51,11.51,11.51,11.51,5.038865,0
11/9/2001,11.49,11.49,11.49,11.49,5.030109,0
11/12/2001,11.49,11.49,11.49,11.49,5.030109,0
11/13/2001,11.43,11.43,11.43,11.43,5.00384,0
11/14/2001,11.3,11.3,11.3,11.3,4.946932,0
11/15/2001,11.09,11.09,11.09,11.09,4.854998,0
11/16/2001,10.97,10.97,10.97,10.97,4.802461,0
11/19/2001,11.08,11.08,11.08,11.08,4.850616,0
11/20/2001,10.99,10.99,10.99,10.99,4.811218,0
11/21/2001,10.93,10.93,10.93,10.93,4.784952,0
11/23/2001,10.88,10.88,10.88,10.88,4.763061,0
11/26/2001,10.89,10.89,10.89,10.89,4.767442,0
11/27/2001,10.91,10.91,10.91,10.91,4.776199,0
11/28/2001,10.91,10.91,10.91,10.91,4.776199,0
11/29/2001,11.05,11.05,11.05,11.05,4.837485,0
11/30/2001,11.02,11.02,11.02,11.02,4.848047,0
12/3/2001,11.02,11.02,11.02,11.02,4.848047,0
12/4/2001,11.08,11.08,11.08,11.08,4.87444,0
12/5/2001,10.87,10.87,10.87,10.87,4.782054,0
12/6/2001,10.78,10.78,10.78,10.78,4.742459,0
12/7/2001,10.63,10.63,10.63,10.63,4.67647,0
12/10/2001,10.66,10.66,10.66,10.66,4.689667,0
12/11/2001,10.69,10.69,10.69,10.69,4.702867,0
12/12/2001,10.79,10.79,10.79,10.79,4.74686,0
12/13/2001,10.7,10.7,10.7,10.7,4.707264,0
12/14/2001,10.63,10.63,10.63,10.63,4.67647,0
12/17/2001,10.64,10.64,10.64,10.64,4.680869,0
12/18/2001,10.7,10.7,10.7,10.7,4.707264,0
12/19/2001,10.81,10.81,10.81,10.81,4.755661,0
12/20/2001,10.83,10.83,10.83,10.83,4.764458,0
12/21/2001,10.8,10.8,10.8,10.8,4.751258,0
12/24/2001,10.77,10.77,10.77,10.77,4.738061,0
12/26/2001,10.74,10.74,10.74,10.74,4.724864,0
12/27/2001,10.79,10.79,10.79,10.79,4.74686,0
12/28/2001,10.74,10.74,10.74,10.74,4.724864,0
12/31/2001,10.83,10.83,10.83,10.83,4.790325,0
1/2/2002,10.73,10.73,10.73,10.73,4.746095,0
1/3/2002,10.77,10.77,10.77,10.77,4.763787,0
1/4/2002,10.75,10.75,10.75,10.75,4.754939,0
1/7/2002,10.85,10.85,10.85,10.85,4.799175,0
1/8/2002,10.84,10.84,10.84,10.84,4.794749,0
1/9/2002,10.85,10.85,10.85,10.85,4.799175,0
1/10/2002,10.97,10.97,10.97,10.97,4.852251,0
1/11/2002,11.03,11.03,11.03,11.03,4.878791,0
1/14/2002,11,11,11,11,4.865521,0
1/15/2002,11.06,11.06,11.06,11.06,4.892063,0
1/16/2002,11.04,11.04,11.04,11.04,4.883213,0
1/17/2002,10.96,10.96,10.96,10.96,4.84783,0
1/18/2002,11.01,11.01,11.01,11.01,4.869945,0
1/22/2002,11.01,11.01,11.01,11.01,4.869945,0
1/23/2002,10.89,10.89,10.89,10.89,4.816863,0
1/24/2002,10.89,10.89,10.89,10.89,4.816863,0
1/25/2002,10.89,10.89,10.89,10.89,4.816863,0
1/28/2002,10.9,10.9,10.9,10.9,4.821287,0
1/29/2002,10.98,10.98,10.98,10.98,4.856671,0
1/30/2002,10.97,10.97,10.97,10.97,4.852251,0
1/31/2002,10.93,10.93,10.93,10.93,4.859811,0
2/1/2002,10.97,10.97,10.97,10.97,4.877595,0
2/4/2002,11.03,11.03,11.03,11.03,4.90427,0
2/5/2002,11.01,11.01,11.01,11.01,4.895381,0
2/6/2002,10.96,10.96,10.96,10.96,4.873147,0
2/7/2002,10.93,10.93,10.93,10.93,4.859811,0
2/8/2002,10.98,10.98,10.98,10.98,4.882043,0
2/11/2002,10.97,10.97,10.97,10.97,4.877595,0
2/12/2002,10.9,10.9,10.9,10.9,4.846471,0
2/13/2002,10.89,10.89,10.89,10.89,4.842024,0
2/14/2002,10.95,10.95,10.95,10.95,4.8687,0
2/15/2002,11.01,11.01,11.01,11.01,4.895381,0
2/19/2002,10.98,10.98,10.98,10.98,4.882043,0
2/20/2002,10.98,10.98,10.98,10.98,4.882043,0
2/21/2002,10.99,10.99,10.99,10.99,4.886489,0
2/22/2002,11.03,11.03,11.03,11.03,4.90427,0
2/25/2002,11.01,11.01,11.01,11.01,4.895381,0
2/26/2002,10.94,10.94,10.94,10.94,4.864254,0
2/27/2002,11.02,11.02,11.02,11.02,4.899827,0
2/28/2002,11,11,11,11,4.91412,0
3/1/2002,10.9,10.9,10.9,10.9,4.869445,0
3/4/2002,10.9,10.9,10.9,10.9,4.869445,0
3/5/2002,10.91,10.91,10.91,10.91,4.873917,0
3/6/2002,10.87,10.87,10.87,10.87,4.856045,0
3/7/2002,10.74,10.74,10.74,10.74,4.797971,0
3/8/2002,10.66,10.66,10.66,10.66,4.76223,0
3/11/2002,10.66,10.66,10.66,10.66,4.76223,0
3/12/2002,10.65,10.65,10.65,10.65,4.757764,0
3/13/2002,10.67,10.67,10.67,10.67,4.766696,0
3/14/2002,10.54,10.54,10.54,10.54,4.708623,0
3/15/2002,10.6,10.6,10.6,10.6,4.73543,0
3/18/2002,10.65,10.65,10.65,10.65,4.757764,0
3/19/2002,10.62,10.62,10.62,10.62,4.74436,0
3/20/2002,10.55,10.55,10.55,10.55,4.713089,0
3/21/2002,10.59,10.59,10.59,10.59,4.730958,0
3/22/2002,10.57,10.57,10.57,10.57,4.722025,0
3/25/2002,10.58,10.58,10.58,10.58,4.726491,0
3/26/2002,10.64,10.64,10.64,10.64,4.753297,0
3/27/2002,10.64,10.64,10.64,10.64,4.753297,0
3/28/2002,10.56,10.56,10.56,10.56,4.743862,0
4/1/2002,10.58,10.58,10.58,10.58,4.75285,0
4/2/2002,10.65,10.65,10.65,10.65,4.784292,0
4/3/2002,10.71,10.71,10.71,10.71,4.811251,0
4/4/2002,10.72,10.72,10.72,10.72,4.815741,0
4/5/2002,10.76,10.76,10.76,10.76,4.83371,0
4/8/2002,10.72,10.72,10.72,10.72,4.815741,0
4/9/2002,10.75,10.75,10.75,10.75,4.82922,0
4/10/2002,10.73,10.73,10.73,10.73,4.820231,0
4/11/2002,10.75,10.75,10.75,10.75,4.82922,0
4/12/2002,10.77,10.77,10.77,10.77,4.838202,0
4/15/2002,10.79,10.79,10.79,10.79,4.847187,0
4/16/2002,10.75,10.75,10.75,10.75,4.82922,0
4/17/2002,10.69,10.69,10.69,10.69,4.802262,0
4/18/2002,10.72,10.72,10.72,10.72,4.815741,0
4/19/2002,10.75,10.75,10.75,10.75,4.82922,0
4/22/2002,10.75,10.75,10.75,10.75,4.82922,0
4/23/2002,10.75,10.75,10.75,10.75,4.82922,0
4/24/2002,10.81,10.81,10.81,10.81,4.85617,0
4/25/2002,10.82,10.82,10.82,10.82,4.860662,0
4/26/2002,10.84,10.84,10.84,10.84,4.869647,0
4/29/2002,10.8,10.8,10.8,10.8,4.851678,0
4/30/2002,10.82,10.82,10.82,10.82,4.884181,0
5/1/2002,10.84,10.84,10.84,10.84,4.893206,0
5/2/2002,10.79,10.79,10.79,10.79,4.870639,0
5/3/2002,10.84,10.84,10.84,10.84,4.893206,0
5/6/2002,10.83,10.83,10.83,10.83,4.888693,0
5/7/2002,10.82,10.82,10.82,10.82,4.884181,0
5/8/2002,10.7,10.7,10.7,10.7,4.83001,0
5/9/2002,10.73,10.73,10.73,10.73,4.843554,0
5/10/2002,10.77,10.77,10.77,10.77,4.861607,0
5/13/2002,10.68,10.68,10.68,10.68,4.820983,0
5/14/2002,10.59,10.59,10.59,10.59,4.780354,0
5/15/2002,10.62,10.62,10.62,10.62,4.7939,0
5/16/2002,10.66,10.66,10.66,10.66,4.811955,0
5/17/2002,10.6,10.6,10.6,10.6,4.784871,0
5/20/2002,10.66,10.66,10.66,10.66,4.811955,0
5/21/2002,10.71,10.71,10.71,10.71,4.834523,0
5/22/2002,10.75,10.75,10.75,10.75,4.85258,0
5/23/2002,10.72,10.72,10.72,10.72,4.839041,0
5/24/2002,10.72,10.72,10.72,10.72,4.839041,0
5/28/2002,10.73,10.73,10.73,10.73,4.843554,0
5/29/2002,10.79,10.79,10.79,10.79,4.870639,0
5/30/2002,10.83,10.83,10.83,10.83,4.888693,0
5/31/2002,10.82,10.82,10.82,10.82,4.908655,0
6/3/2002,10.82,10.82,10.82,10.82,4.908655,0
6/4/2002,10.82,10.82,10.82,10.82,4.908655,0
6/5/2002,10.78,10.78,10.78,10.78,4.890506,0
6/6/2002,10.81,10.81,10.81,10.81,4.904118,0
6/7/2002,10.76,10.76,10.76,10.76,4.881436,0
6/10/2002,10.79,10.79,10.79,10.79,4.895042,0
6/11/2002,10.84,10.84,10.84,10.84,4.917728,0
6/12/2002,10.87,10.87,10.87,10.87,4.931341,0
6/13/2002,10.9,10.9,10.9,10.9,4.944947,0
6/14/2002,11,11,11,11,4.990314,0
6/17/2002,10.92,10.92,10.92,10.92,4.954018,0
6/18/2002,10.94,10.94,10.94,10.94,4.963095,0
6/19/2002,11.02,11.02,11.02,11.02,4.999389,0
6/20/2002,10.92,10.92,10.92,10.92,4.954018,0
6/21/2002,10.99,10.99,10.99,10.99,4.985778,0
6/24/2002,10.9,10.9,10.9,10.9,4.944947,0
6/25/2002,10.9,10.9,10.9,10.9,4.944947,0
6/26/2002,10.93,10.93,10.93,10.93,4.958555,0
6/27/2002,10.8,10.8,10.8,10.8,4.899582,0
6/28/2002,10.78,10.78,10.78,10.78,4.915995,0
7/1/2002,10.79,10.79,10.79,10.79,4.920555,0
7/2/2002,10.83,10.83,10.83,10.83,4.938797,0
7/3/2002,10.82,10.82,10.82,10.82,4.934236,0
7/5/2002,10.72,10.72,10.72,10.72,4.888638,0
7/8/2002,10.76,10.76,10.76,10.76,4.906876,0
7/9/2002,10.84,10.84,10.84,10.84,4.943362,0
7/10/2002,10.93,10.93,10.93,10.93,4.9844,0
7/11/2002,10.93,10.93,10.93,10.93,4.9844,0
7/12/2002,10.94,10.94,10.94,10.94,4.988963,0
7/15/2002,10.89,10.89,10.89,10.89,4.966161,0
7/16/2002,10.8,10.8,10.8,10.8,4.925116,0
7/17/2002,10.84,10.84,10.84,10.84,4.943362,0
7/18/2002,10.86,10.86,10.86,10.86,4.95248,0
7/19/2002,10.9,10.9,10.9,10.9,4.97072,0
7/22/2002,10.97,10.97,10.97,10.97,5.002644,0
7/23/2002,10.96,10.96,10.96,10.96,4.998083,0
7/24/2002,10.87,10.87,10.87,10.87,4.957041,0
7/25/2002,10.91,10.91,10.91,10.91,4.975282,0
7/26/2002,10.88,10.88,10.88,10.88,4.961599,0
7/29/2002,10.76,10.76,10.76,10.76,4.906876,0
7/30/2002,10.76,10.76,10.76,10.76,4.906876,0
7/31/2002,10.87,10.87,10.87,10.87,4.982508,0
8/1/2002,10.9,10.9,10.9,10.9,4.996259,0
8/2/2002,11,11,11,11,5.042097,0
8/5/2002,10.99,10.99,10.99,10.99,5.037515,0
8/6/2002,10.9,10.9,10.9,10.9,4.996259,0
8/7/2002,10.96,10.96,10.96,10.96,5.023764,0
8/8/2002,10.92,10.92,10.92,10.92,5.005427,0
8/9/2002,11.06,11.06,11.06,11.06,5.069602,0
8/12/2002,11.11,11.11,11.11,11.11,5.092519,0
8/13/2002,11.19,11.19,11.19,11.19,5.12919,0
8/14/2002,11.28,11.28,11.28,11.28,5.170442,0
8/15/2002,11.18,11.18,11.18,11.18,5.124603,0
8/16/2002,11.06,11.06,11.06,11.06,5.069602,0
8/19/2002,11.1,11.1,11.1,11.1,5.087934,0
8/20/2002,11.22,11.22,11.22,11.22,5.142939,0
8/21/2002,11.22,11.22,11.22,11.22,5.142939,0
8/22/2002,11.13,11.13,11.13,11.13,5.101685,0
8/23/2002,11.21,11.21,11.21,11.21,5.138356,0
8/26/2002,11.24,11.24,11.24,11.24,5.152107,0
8/27/2002,11.16,11.16,11.16,11.16,5.115438,0
8/28/2002,11.23,11.23,11.23,11.23,5.147519,0
8/29/2002,11.28,11.28,11.28,11.28,5.170442,0
8/30/2002,11.31,11.31,11.31,11.31,5.209131,0
9/3/2002,11.45,11.45,11.45,11.45,5.273612,0
9/4/2002,11.47,11.47,11.47,11.47,5.282824,0
9/5/2002,11.49,11.49,11.49,11.49,5.292035,0
9/6/2002,11.36,11.36,11.36,11.36,5.232158,0
9/9/2002,11.37,11.37,11.37,11.37,5.236764,0
9/10/2002,11.42,11.42,11.42,11.42,5.25979,0
9/11/2002,11.36,11.36,11.36,11.36,5.232158,0
9/12/2002,11.45,11.45,11.45,11.45,5.273612,0
9/13/2002,11.52,11.52,11.52,11.52,5.305852,0
9/16/2002,11.55,11.55,11.55,11.55,5.319668,0
9/17/2002,11.58,11.58,11.58,11.58,5.333487,0
9/18/2002,11.56,11.56,11.56,11.56,5.324271,0
9/19/2002,11.61,11.61,11.61,11.61,5.347302,0
9/20/2002,11.58,11.58,11.58,11.58,5.333487,0
9/23/2002,11.65,11.65,11.65,11.65,5.365726,0
9/24/2002,11.66,11.66,11.66,11.66,5.370329,0
9/25/2002,11.54,11.54,11.54,11.54,5.315064,0
9/26/2002,11.54,11.54,11.54,11.54,5.315064,0
9/27/2002,11.59,11.59,11.59,11.59,5.33809,0
9/30/2002,11.63,11.63,11.63,11.63,5.380656,0
10/1/2002,11.55,11.55,11.55,11.55,5.343639,0
10/2/2002,11.57,11.57,11.57,11.57,5.352895,0
10/3/2002,11.55,11.55,11.55,11.55,5.343639,0
10/4/2002,11.56,11.56,11.56,11.56,5.348269,0
10/7/2002,11.57,11.57,11.57,11.57,5.352895,0
10/8/2002,11.54,11.54,11.54,11.54,5.339013,0
10/9/2002,11.59,11.59,11.59,11.59,5.362148,0
10/10/2002,11.5,11.5,11.5,11.5,5.320509,0
10/11/2002,11.38,11.38,11.38,11.38,5.264995,0
10/14/2002,11.39,11.39,11.39,11.39,5.269619,0
10/15/2002,11.21,11.21,11.21,11.21,5.186341,0
10/16/2002,11.16,11.16,11.16,11.16,5.163209,0
10/17/2002,11.07,11.07,11.07,11.07,5.121569,0
10/18/2002,11.07,11.07,11.07,11.07,5.121569,0
10/21/2002,11.02,11.02,11.02,11.02,5.098435,0
10/22/2002,10.99,10.99,10.99,10.99,5.084556,0
10/23/2002,10.99,10.99,10.99,10.99,5.084556,0
10/24/2002,11.06,11.06,11.06,11.06,5.116943,0
10/25/2002,11.11,11.11,11.11,11.11,5.140077,0
10/28/2002,11.11,11.11,11.11,11.11,5.140077,0
10/29/2002,11.24,11.24,11.24,11.24,5.200217,0
10/30/2002,11.22,11.22,11.22,11.22,5.190965,0
10/31/2002,11.27,11.27,11.27,11.27,5.238848,0
11/1/2002,11.24,11.24,11.24,11.24,5.224902,0
11/4/2002,11.2,11.2,11.2,11.2,5.206308,0
11/5/2002,11.18,11.18,11.18,11.18,5.19701,0
11/6/2002,11.24,11.24,11.24,11.24,5.224902,0
11/7/2002,11.44,11.44,11.44,11.44,5.317871,0
11/8/2002,11.53,11.53,11.53,11.53,5.359706,0
11/11/2002,11.53,11.53,11.53,11.53,5.359706,0
11/12/2002,11.52,11.52,11.52,11.52,5.355063,0
11/13/2002,11.54,11.54,11.54,11.54,5.364358,0
11/14/2002,11.37,11.37,11.37,11.37,5.285332,0
11/15/2002,11.38,11.38,11.38,11.38,5.289979,0
11/18/2002,11.43,11.43,11.43,11.43,5.313225,0
11/19/2002,11.49,11.49,11.49,11.49,5.341113,0
11/20/2002,11.39,11.39,11.39,11.39,5.294629,0
11/21/2002,11.32,11.32,11.32,11.32,5.262091,0
11/22/2002,11.31,11.31,11.31,11.31,5.257441,0
11/25/2002,11.3,11.3,11.3,11.3,5.252796,0
11/26/2002,11.4,11.4,11.4,11.4,5.299277,0
11/27/2002,11.22,11.22,11.22,11.22,5.215605,0
11/29/2002,11.22,11.22,11.22,11.22,5.230522,0
12/2/2002,11.28,11.28,11.28,11.28,5.258493,0
12/3/2002,11.27,11.27,11.27,11.27,5.253833,0
12/4/2002,11.32,11.32,11.32,11.32,5.277138,0
12/5/2002,11.37,11.37,11.37,11.37,5.300451,0
12/6/2002,11.37,11.37,11.37,11.37,5.300451,0
12/9/2002,11.42,11.42,11.42,11.42,5.323759,0
12/10/2002,11.45,11.45,11.45,11.45,5.337742,0
12/11/2002,11.51,11.51,11.51,11.51,5.365717,0
12/12/2002,11.5,11.5,11.5,11.5,5.36105,0
12/13/2002,11.43,11.43,11.43,11.43,5.32842,0
12/16/2002,11.35,11.35,11.35,11.35,5.291126,0
12/17/2002,11.36,11.36,11.36,11.36,5.295788,0
12/18/2002,11.42,11.42,11.42,11.42,5.323759,0
12/19/2002,11.52,11.52,11.52,11.52,5.370377,0
12/20/2002,11.53,11.53,11.53,11.53,5.375038,0
12/23/2002,11.51,11.51,11.51,11.51,5.365717,0
12/24/2002,11.56,11.56,11.56,11.56,5.389021,0
12/26/2002,11.57,11.57,11.57,11.57,5.393684,0
12/27/2002,11.67,11.67,11.67,11.67,5.440304,0
12/30/2002,11.7,11.7,11.7,11.7,5.454287,0
12/31/2002,11.67,11.67,11.67,11.67,5.465529,0
1/2/2003,11.45,11.45,11.45,11.45,5.362493,0
1/3/2003,11.45,11.45,11.45,11.45,5.362493,0
1/6/2003,11.44,11.44,11.44,11.44,5.357811,0
1/7/2003,11.48,11.48,11.48,11.48,5.376545,0
1/8/2003,11.54,11.54,11.54,11.54,5.404644,0
1/9/2003,11.36,11.36,11.36,11.36,5.320344,0
1/10/2003,11.38,11.38,11.38,11.38,5.329709,0
1/13/2003,11.42,11.42,11.42,11.42,5.348439,0
1/14/2003,11.45,11.45,11.45,11.45,5.362493,0
1/15/2003,11.48,11.48,11.48,11.48,5.376545,0
1/16/2003,11.48,11.48,11.48,11.48,5.376545,0
1/17/2003,11.53,11.53,11.53,11.53,5.399953,0
1/21/2003,11.55,11.55,11.55,11.55,5.409327,0
1/22/2003,11.6,11.6,11.6,11.6,5.432743,0
1/23/2003,11.56,11.56,11.56,11.56,5.414009,0
1/24/2003,11.63,11.63,11.63,11.63,5.446794,0
1/27/2003,11.58,11.58,11.58,11.58,5.42338,0
1/28/2003,11.57,11.57,11.57,11.57,5.418693,0
1/29/2003,11.51,11.51,11.51,11.51,5.390594,0
1/30/2003,11.57,11.57,11.57,11.57,5.418693,0
1/31/2003,11.6,11.6,11.6,11.6,5.447808,0
