"date","close","volume"
"April 08, 2013",60.8871,75145863
"April 05, 2013",60.4571,95724469
"April 04, 2013",61.1028,89574827
"April 03, 2013",61.7128,90550837
"April 02, 2013",61.3988,132255450
"April 01, 2013",61.2728,97168149
"March 28, 2013",63.2371,110618443
"March 27, 2013",64.5828,81772975
"March 26, 2013",65.8766,73390892
"March 25, 2013",66.2257,124980207
"March 22, 2013",65.9871,98261129
"March 21, 2013",64.6757,95484439
"March 20, 2013",64.5828,76980353
"March 19, 2013",64.9271,131468929
"March 18, 2013",65.1028,149961185
"March 15, 2013",63.38,160587468
"March 14, 2013",61.7857,75801483
"March 13, 2013",61.1928,101314460
"March 12, 2013",61.2043,116142145
"March 11, 2013",62.5528,118221425
"March 08, 2013",61.6743,97466769
"March 07, 2013",61.5117,116969895
"March 06, 2013",60.8088,114860374
"March 05, 2013",61.592,159227158
"March 04, 2013",60.0071,144332343
"March 01, 2013",61.4957,137819681
"February 28, 2013",63.0571,80512484
"February 27, 2013",63.51,146554914
"February 26, 2013",64.1386,125040618
"February 25, 2013",63.2571,92813518
"February 22, 2013",64.4014,82560265
"February 21, 2013",63.7228,111563653
"February 20, 2013",64.1214,118823076
"February 19, 2013",65.7128,108820003
"February 15, 2013",65.7371,97873819
"February 14, 2013",66.6557,88785717
"February 13, 2013",66.7157,118682866
"February 12, 2013",66.8428,151743386
"February 11, 2013",68.5614,128206578
"February 08, 2013",67.8543,158143417
"February 07, 2013",66.8886,175627813
"February 06, 2013",65.3357,148003914
"February 05, 2013",65.4063,142959083
"February 04, 2013",63.188,119044766
"February 01, 2013",64.8028,134704470
"January 31, 2013",65.07,79445474
"January 30, 2013",65.2614,104140851
"January 29, 2013",65.4671,142486933
"January 28, 2013",64.2614,195771859
"January 25, 2013",62.84,301617420
"January 24, 2013",64.3571,364459099
"January 23, 2013",73.4293,191090117
"January 22, 2013",72.11,114745924
"January 18, 2013",71.4285,116987465
"January 17, 2013",71.8114,112900444
"January 16, 2013",72.2985,172393952
"January 15, 2013",69.4171,217802615
"January 14, 2013",71.6785,183021145
"January 11, 2013",74.3285,87569116
"January 10, 2013",74.7871,149986665
"January 09, 2013",73.8714,101748741
"January 08, 2013",75.0443,114451364
"January 07, 2013",74.8428,120838376
"January 04, 2013",75.2857,148374285
"January 03, 2013",77.4422,88054216
"January 02, 2013",78.4328,139906732
"December 31, 2012",76.0247,164519649
"December 28, 2012",72.7984,88117426
"December 27, 2012",73.58,113575314
"December 26, 2012",73.2856,75475003
"December 24, 2012",74.3097,43936990
"December 21, 2012",74.19,148609695
"December 20, 2012",74.5329,120153986
"December 19, 2012",75.1871,112061074
"December 18, 2012",76.2714,156143657
"December 17, 2012",74.1185,189181917
"December 14, 2012",72.8277,252115436
"December 13, 2012",75.67,155971877
"December 12, 2012",77,121630216
"December 11, 2012",77.3411,147820794
"December 10, 2012",75.6887,157477787
"December 07, 2012",76.1785,196603459
"December 06, 2012",78.1778,294065958
"December 05, 2012",76.9703,259803118
"December 04, 2012",82.2636,138712182
"December 03, 2012",83.7414,90911547
"November 30, 2012",83.6114,97622309
"November 29, 2012",84.1943,128394879
"November 28, 2012",83.2771,130112749
"November 27, 2012",83.54,133099650
"November 26, 2012",84.2185,157238387
"November 23, 2012",81.6428,68206599
"November 21, 2012",80.2428,93231278
"November 20, 2012",80.1305,160537558
"November 19, 2012",80.8185,205441312
"November 16, 2012",75.3825,316194785
"November 15, 2012",75.0885,197157859
"November 14, 2012",76.6971,119026076
"November 13, 2012",77.5568,133201920
"November 12, 2012",77.5471,128801509
"November 09, 2012",78.1514,232298080
