"date","Stock","Close"
2012-09-11,"VBLTX",14.46
2012-09-12,"VBLTX",14.35
2012-09-13,"VBLTX",14.32
2012-09-14,"VBLTX",14.11
2012-09-17,"VBLTX",14.23
2012-09-18,"VBLTX",14.29
2012-09-19,"VBLTX",14.36
2012-09-20,"VBLTX",14.38
2012-09-21,"VBLTX",14.4
2012-09-24,"VBLTX",14.48
2012-09-25,"VBLTX",14.58
2012-09-26,"VBLTX",14.67
2012-09-27,"VBLTX",14.6
2012-09-28,"VBLTX",14.6
2012-10-01,"VBLTX",14.65
2012-10-02,"VBLTX",14.65
2012-10-03,"VBLTX",14.67
2012-10-04,"VBLTX",14.56
2012-10-05,"VBLTX",14.43
2012-10-08,"VBLTX",14.49
2012-10-09,"VBLTX",14.51
2012-10-10,"VBLTX",14.59
2012-10-11,"VBLTX",14.67
2012-10-12,"VBLTX",14.7
2012-10-15,"VBLTX",14.7
2012-10-16,"VBLTX",14.58
2012-10-17,"VBLTX",14.51
2012-10-18,"VBLTX",14.46
2012-10-19,"VBLTX",14.6
2012-10-22,"VBLTX",14.53
2012-10-23,"VBLTX",14.65
2012-10-24,"VBLTX",14.55
2012-10-25,"VBLTX",14.49
2012-10-26,"VBLTX",14.64
2012-10-31,"VBLTX",14.7
2012-11-01,"VBLTX",14.64
2012-11-02,"VBLTX",14.62
2012-11-05,"VBLTX",14.67
2012-11-06,"VBLTX",14.56
2012-11-07,"VBLTX",14.74
2012-11-08,"VBLTX",14.88
2012-11-09,"VBLTX",14.86
2012-11-12,"VBLTX",14.86
2012-11-13,"VBLTX",14.89
2012-11-14,"VBLTX",14.88
2012-11-15,"VBLTX",14.85
2012-11-16,"VBLTX",14.83
2012-11-19,"VBLTX",14.77
2012-11-20,"VBLTX",14.66
2012-11-21,"VBLTX",14.65
2012-11-23,"VBLTX",14.63
2012-11-26,"VBLTX",14.68
2012-11-27,"VBLTX",14.72
2012-11-28,"VBLTX",14.7
2012-11-29,"VBLTX",14.71
2012-11-30,"VBLTX",14.68
2012-12-03,"VBLTX",14.7
2012-12-04,"VBLTX",14.75
2012-12-05,"VBLTX",14.75
2012-12-06,"VBLTX",14.77
2012-12-07,"VBLTX",14.67
2012-12-10,"VBLTX",14.72
2012-12-11,"VBLTX",14.64
2012-12-12,"VBLTX",14.51
2012-12-13,"VBLTX",14.52
2012-12-14,"VBLTX",14.6
2012-12-17,"VBLTX",14.45
2012-12-18,"VBLTX",14.34
2012-12-19,"VBLTX",14.39
2012-12-20,"VBLTX",14.4
2012-12-21,"VBLTX",14.3
2012-12-24,"VBLTX",14.29
2012-12-26,"VBLTX",14.32
2012-12-27,"VBLTX",14.36
2012-12-28,"VBLTX",14.41
2012-12-31,"VBLTX",14.27
2013-01-02,"VBLTX",14.13
2013-01-03,"VBLTX",14
2013-01-04,"VBLTX",14.05
2013-01-07,"VBLTX",14.05
2013-01-08,"VBLTX",14.12
2013-01-09,"VBLTX",14.11
2013-01-10,"VBLTX",14.08
2013-01-11,"VBLTX",14.16
2013-01-14,"VBLTX",14.13
2013-01-15,"VBLTX",14.17
2013-01-16,"VBLTX",14.19
2013-01-17,"VBLTX",14.09
2013-01-18,"VBLTX",14.16
2013-01-22,"VBLTX",14.18
2013-01-23,"VBLTX",14.17
2013-01-24,"VBLTX",14.12
2013-01-25,"VBLTX",13.98
2013-01-28,"VBLTX",13.94
2013-01-29,"VBLTX",13.87
2013-01-30,"VBLTX",13.85
2013-01-31,"VBLTX",13.88
2013-02-01,"VBLTX",13.75
2013-02-04,"VBLTX",13.87
2013-02-05,"VBLTX",13.79
2013-02-06,"VBLTX",13.86
2013-02-07,"VBLTX",13.84
2013-02-08,"VBLTX",13.88
2013-02-11,"VBLTX",13.87
2013-02-12,"VBLTX",13.84
2013-02-13,"VBLTX",13.76
2013-02-14,"VBLTX",13.85
2013-02-15,"VBLTX",13.82
2013-02-19,"VBLTX",13.77
2013-02-20,"VBLTX",13.79
2013-02-21,"VBLTX",13.84
2013-02-22,"VBLTX",13.85
2013-02-25,"VBLTX",14.06
2013-02-26,"VBLTX",13.99
2013-02-27,"VBLTX",13.96
2013-02-28,"VBLTX",13.97
2013-03-01,"VBLTX",14.02
2013-03-04,"VBLTX",13.97
2013-03-05,"VBLTX",13.94
2013-03-06,"VBLTX",13.85
2013-03-07,"VBLTX",13.77
2013-03-08,"VBLTX",13.66
2013-03-11,"VBLTX",13.66
2013-03-12,"VBLTX",13.74
2013-03-13,"VBLTX",13.73
2013-03-14,"VBLTX",13.7
2013-03-15,"VBLTX",13.74
2013-03-18,"VBLTX",13.81
2013-03-19,"VBLTX",13.88
2013-03-20,"VBLTX",13.76
2013-03-21,"VBLTX",13.84
2013-03-22,"VBLTX",13.85
2013-03-25,"VBLTX",13.84
2013-03-26,"VBLTX",13.84
2013-03-27,"VBLTX",13.93
2013-03-28,"VBLTX",13.88
2013-04-01,"VBLTX",13.92
2013-04-02,"VBLTX",13.88
2013-04-03,"VBLTX",13.97
2013-04-04,"VBLTX",14.1
2013-04-05,"VBLTX",14.32
2013-04-08,"VBLTX",14.25
2013-04-09,"VBLTX",14.23
2013-04-10,"VBLTX",14.1
2013-04-11,"VBLTX",14.12
2013-04-12,"VBLTX",14.28
2013-04-15,"VBLTX",14.37
2013-04-16,"VBLTX",14.28
2013-04-17,"VBLTX",14.34
2013-04-18,"VBLTX",14.36
2013-04-19,"VBLTX",14.33
2013-04-22,"VBLTX",14.33
2013-04-23,"VBLTX",14.3
2013-04-24,"VBLTX",14.33
2013-04-25,"VBLTX",14.29
2013-04-26,"VBLTX",14.38
2013-04-29,"VBLTX",14.35
2013-04-30,"VBLTX",14.35
2013-05-01,"VBLTX",14.46
2013-05-02,"VBLTX",14.45
2013-05-03,"VBLTX",14.2
2013-05-06,"VBLTX",14.17
2013-05-07,"VBLTX",14.14
2013-05-08,"VBLTX",14.15
2013-05-09,"VBLTX",14.12
2013-05-10,"VBLTX",14
2013-05-13,"VBLTX",13.92
2013-05-14,"VBLTX",13.81
2013-05-15,"VBLTX",13.88
2013-05-16,"VBLTX",13.99
2013-05-17,"VBLTX",13.86
2013-05-20,"VBLTX",13.84
2013-05-21,"VBLTX",13.92
2013-05-22,"VBLTX",13.76
2013-05-23,"VBLTX",13.8
2013-05-24,"VBLTX",13.82
2013-05-28,"VBLTX",13.53
2013-05-29,"VBLTX",13.63
2013-05-30,"VBLTX",13.59
2013-05-31,"VBLTX",13.55
2013-06-03,"VBLTX",13.58
2013-06-04,"VBLTX",13.47
2013-06-05,"VBLTX",13.57
2013-06-06,"VBLTX",13.54
2013-06-07,"VBLTX",13.37
2013-06-10,"VBLTX",13.3
2013-06-11,"VBLTX",13.37
2013-06-12,"VBLTX",13.22
2013-06-13,"VBLTX",13.36
2013-06-14,"VBLTX",13.36
2013-06-17,"VBLTX",13.31
2013-06-18,"VBLTX",13.3
2013-06-19,"VBLTX",13.17
2013-06-20,"VBLTX",12.93
2013-06-21,"VBLTX",12.72
2013-06-24,"VBLTX",12.68
2013-06-25,"VBLTX",12.61
2013-06-26,"VBLTX",12.69
2013-06-27,"VBLTX",12.8
2013-06-28,"VBLTX",12.88
2013-07-01,"VBLTX",12.91
2013-07-02,"VBLTX",12.93
2013-07-03,"VBLTX",12.91
2013-07-05,"VBLTX",12.57
2013-07-08,"VBLTX",12.66
2013-07-09,"VBLTX",12.69
2013-07-10,"VBLTX",12.62
2013-07-11,"VBLTX",12.76
2013-07-12,"VBLTX",12.76
2013-07-15,"VBLTX",12.82
2013-07-16,"VBLTX",12.87
2013-07-17,"VBLTX",12.91
2013-07-18,"VBLTX",12.82
2013-07-19,"VBLTX",12.96
2013-07-22,"VBLTX",12.99
2013-07-23,"VBLTX",12.96
2013-07-24,"VBLTX",12.84
2013-07-25,"VBLTX",12.82
2013-07-26,"VBLTX",12.86
2013-07-29,"VBLTX",12.79
2013-07-30,"VBLTX",12.78
2013-07-31,"VBLTX",12.8
2013-08-01,"VBLTX",12.62
2013-08-02,"VBLTX",12.72
2013-08-05,"VBLTX",12.65
2013-08-06,"VBLTX",12.67
2013-08-07,"VBLTX",12.73
2013-08-08,"VBLTX",12.75
2013-08-09,"VBLTX",12.77
2013-08-12,"VBLTX",12.7
2013-08-13,"VBLTX",12.55
2013-08-14,"VBLTX",12.56
2013-08-15,"VBLTX",12.42
2013-08-16,"VBLTX",12.38
2013-08-19,"VBLTX",12.28
2013-08-20,"VBLTX",12.33
2013-08-21,"VBLTX",12.23
2013-08-22,"VBLTX",12.31
2013-08-23,"VBLTX",12.42
2013-08-26,"VBLTX",12.47
2013-08-27,"VBLTX",12.58
2013-08-28,"VBLTX",12.5
2013-08-29,"VBLTX",12.56
2013-08-30,"VBLTX",12.56
2013-09-03,"VBLTX",12.44
2013-09-04,"VBLTX",12.41
2013-09-05,"VBLTX",12.26
2013-09-06,"VBLTX",12.3
2013-09-09,"VBLTX",12.31
2013-09-10,"VBLTX",12.25
2013-09-11,"VBLTX",12.32
2013-09-12,"VBLTX",12.31
2013-09-13,"VBLTX",12.34
2013-09-16,"VBLTX",12.3
2013-09-17,"VBLTX",12.37
2013-09-18,"VBLTX",12.49
2013-09-19,"VBLTX",12.47
2013-09-20,"VBLTX",12.51
2013-09-23,"VBLTX",12.57
2013-09-24,"VBLTX",12.67
2013-09-25,"VBLTX",12.7
2013-09-26,"VBLTX",12.63
2013-09-27,"VBLTX",12.64
2013-09-30,"VBLTX",12.61
2013-10-01,"VBLTX",12.59
2013-10-02,"VBLTX",12.6
2013-10-03,"VBLTX",12.6
2013-10-04,"VBLTX",12.59
2013-10-07,"VBLTX",12.62
2013-10-08,"VBLTX",12.63
2013-10-09,"VBLTX",12.56
2013-10-10,"VBLTX",12.58
2013-10-11,"VBLTX",12.58
2013-10-14,"VBLTX",12.53
2013-10-15,"VBLTX",12.52
2013-10-16,"VBLTX",12.64
2013-10-17,"VBLTX",12.73
2013-10-18,"VBLTX",12.77
2013-10-21,"VBLTX",12.74
2013-10-22,"VBLTX",12.85
2013-10-23,"VBLTX",12.89
2013-10-24,"VBLTX",12.85
2013-10-25,"VBLTX",12.87
2013-10-28,"VBLTX",12.84
2013-10-29,"VBLTX",12.86
2013-10-30,"VBLTX",12.81
2013-10-31,"VBLTX",12.82
2013-11-01,"VBLTX",12.71
2013-11-04,"VBLTX",12.71
2013-11-05,"VBLTX",12.59
2013-11-06,"VBLTX",12.59
2013-11-07,"VBLTX",12.67
2013-11-08,"VBLTX",12.43
2013-11-11,"VBLTX",12.41
2013-11-12,"VBLTX",12.42
2013-11-13,"VBLTX",12.45
2013-11-14,"VBLTX",12.53
2013-11-15,"VBLTX",12.55
2013-11-18,"VBLTX",12.63
2013-11-19,"VBLTX",12.56
2013-11-20,"VBLTX",12.41
2013-11-21,"VBLTX",12.43
2013-11-22,"VBLTX",12.52
2013-11-25,"VBLTX",12.55
2013-11-26,"VBLTX",12.59
2013-11-27,"VBLTX",12.57
2013-11-29,"VBLTX",12.57
2013-12-02,"VBLTX",12.49
2013-12-03,"VBLTX",12.52
2013-12-04,"VBLTX",12.43
2013-12-05,"VBLTX",12.41
2013-12-06,"VBLTX",12.45
2013-12-09,"VBLTX",12.48
2013-12-10,"VBLTX",12.56
2013-12-11,"VBLTX",12.49
2013-12-12,"VBLTX",12.46
2013-12-13,"VBLTX",12.51
2013-12-16,"VBLTX",12.49
2013-12-17,"VBLTX",12.53
2013-12-18,"VBLTX",12.49
2013-12-19,"VBLTX",12.49
2013-12-20,"VBLTX",12.63
2013-12-23,"VBLTX",12.58
2013-12-24,"VBLTX",12.5
2013-12-26,"VBLTX",12.47
2013-12-27,"VBLTX",12.44
2013-12-30,"VBLTX",12.51
2013-12-31,"VBLTX",12.41
2014-01-02,"VBLTX",12.49
2014-01-03,"VBLTX",12.49
2014-01-06,"VBLTX",12.53
2014-01-07,"VBLTX",12.55
2014-01-08,"VBLTX",12.52
2014-01-09,"VBLTX",12.57
2014-01-10,"VBLTX",12.69
2014-01-13,"VBLTX",12.74
2014-01-14,"VBLTX",12.68
2014-01-15,"VBLTX",12.67
2014-01-16,"VBLTX",12.74
2014-01-17,"VBLTX",12.77
2014-01-21,"VBLTX",12.77
2014-01-22,"VBLTX",12.74
2014-01-23,"VBLTX",12.86
2014-01-24,"VBLTX",12.9
2014-01-27,"VBLTX",12.83
2014-01-28,"VBLTX",12.85
2014-01-29,"VBLTX",12.92
2014-01-30,"VBLTX",12.89
2014-01-31,"VBLTX",12.95
2014-02-03,"VBLTX",13.06
2014-02-04,"VBLTX",12.97
2014-02-05,"VBLTX",12.88
2014-02-06,"VBLTX",12.85
2014-02-07,"VBLTX",12.86
2014-02-10,"VBLTX",12.9
2014-02-11,"VBLTX",12.84
2014-02-12,"VBLTX",12.8
2014-02-13,"VBLTX",12.87
2014-02-14,"VBLTX",12.88
2014-02-18,"VBLTX",12.9
2014-02-19,"VBLTX",12.87
2014-02-20,"VBLTX",12.85
2014-02-21,"VBLTX",12.89
2014-02-24,"VBLTX",12.88
2014-02-25,"VBLTX",12.97
2014-02-26,"VBLTX",13.02
2014-02-27,"VBLTX",13.07
2014-02-28,"VBLTX",13.09
2014-03-03,"VBLTX",13.15
2014-03-04,"VBLTX",13.01
2014-03-05,"VBLTX",13.02
2014-03-06,"VBLTX",12.93
2014-03-07,"VBLTX",12.86
2014-03-10,"VBLTX",12.87
2014-03-11,"VBLTX",12.88
2014-03-12,"VBLTX",12.94
2014-03-13,"VBLTX",13.07
2014-03-14,"VBLTX",13.06
2014-03-17,"VBLTX",12.98
2014-03-18,"VBLTX",13.02
2014-03-19,"VBLTX",12.94
2014-03-20,"VBLTX",12.92
2014-03-21,"VBLTX",13.02
2014-03-24,"VBLTX",13.09
2014-03-25,"VBLTX",13.06
2014-03-26,"VBLTX",13.15
2014-03-27,"VBLTX",13.21
2014-03-28,"VBLTX",13.15
2014-03-31,"VBLTX",13.13
2014-04-01,"VBLTX",13.05
2014-04-02,"VBLTX",13
2014-04-03,"VBLTX",13.05
2014-04-04,"VBLTX",13.12
2014-04-07,"VBLTX",13.19
2014-04-08,"VBLTX",13.21
2014-04-09,"VBLTX",13.17
2014-04-10,"VBLTX",13.26
2014-04-11,"VBLTX",13.33
2014-04-14,"VBLTX",13.3
2014-04-15,"VBLTX",13.36
2014-04-16,"VBLTX",13.37
2014-04-17,"VBLTX",13.26
2014-04-21,"VBLTX",13.25
2014-04-22,"VBLTX",13.28
2014-04-23,"VBLTX",13.34
2014-04-24,"VBLTX",13.36
2014-04-25,"VBLTX",13.37
2014-04-28,"VBLTX",13.32
2014-04-29,"VBLTX",13.32
2014-04-30,"VBLTX",13.36
2014-05-01,"VBLTX",13.46
2014-05-02,"VBLTX",13.53
2014-05-05,"VBLTX",13.47
2014-05-06,"VBLTX",13.52
2014-05-07,"VBLTX",13.49
2014-05-08,"VBLTX",13.45
2014-05-09,"VBLTX",13.41
2014-05-12,"VBLTX",13.37
2014-05-13,"VBLTX",13.45
2014-05-14,"VBLTX",13.57
2014-05-15,"VBLTX",13.64
2014-05-16,"VBLTX",13.6
2014-05-19,"VBLTX",13.53
2014-05-20,"VBLTX",13.55
2014-05-21,"VBLTX",13.49
2014-05-22,"VBLTX",13.47
2014-05-23,"VBLTX",13.51
2014-05-27,"VBLTX",13.58
2014-05-28,"VBLTX",13.7
2014-05-29,"VBLTX",13.66
2014-05-30,"VBLTX",13.65
2014-06-02,"VBLTX",13.57
2014-06-03,"VBLTX",13.44
2014-06-04,"VBLTX",13.43
2014-06-05,"VBLTX",13.44
2014-06-06,"VBLTX",13.44
2014-06-09,"VBLTX",13.44
2014-06-10,"VBLTX",13.4
2014-06-11,"VBLTX",13.41
2014-06-12,"VBLTX",13.5
2014-06-13,"VBLTX",13.49
2014-06-16,"VBLTX",13.51
2014-06-17,"VBLTX",13.43
2014-06-18,"VBLTX",13.5
2014-06-19,"VBLTX",13.39
2014-06-20,"VBLTX",13.46
2014-06-23,"VBLTX",13.43
2014-06-24,"VBLTX",13.54
2014-06-25,"VBLTX",13.56
2014-06-26,"VBLTX",13.62
2014-06-27,"VBLTX",13.59
2014-06-30,"VBLTX",13.62
2014-07-01,"VBLTX",13.53
2014-07-02,"VBLTX",13.42
2014-07-03,"VBLTX",13.39
2014-07-07,"VBLTX",13.45
2014-07-08,"VBLTX",13.56
2014-07-09,"VBLTX",13.57
2014-07-10,"VBLTX",13.57
2014-07-11,"VBLTX",13.62
2014-07-14,"VBLTX",13.58
2014-07-15,"VBLTX",13.56
2014-07-16,"VBLTX",13.61
2014-07-17,"VBLTX",13.73
2014-07-18,"VBLTX",13.69
2014-07-21,"VBLTX",13.73
2014-07-22,"VBLTX",13.76
2014-07-23,"VBLTX",13.75
2014-07-24,"VBLTX",13.68
2014-07-25,"VBLTX",13.79
2014-07-28,"VBLTX",13.77
2014-07-29,"VBLTX",13.81
2014-07-30,"VBLTX",13.65
2014-07-31,"VBLTX",13.62
2014-08-01,"VBLTX",13.68
2014-08-04,"VBLTX",13.64
2014-08-05,"VBLTX",13.67
2014-08-06,"VBLTX",13.66
2014-08-07,"VBLTX",13.75
2014-08-08,"VBLTX",13.72
2014-08-11,"VBLTX",13.72
2014-08-12,"VBLTX",13.66
2014-08-13,"VBLTX",13.72
2014-08-14,"VBLTX",13.8
2014-08-15,"VBLTX",13.91
2014-08-18,"VBLTX",13.82
2014-08-19,"VBLTX",13.78
2014-08-20,"VBLTX",13.76
2014-08-21,"VBLTX",13.83
2014-08-22,"VBLTX",13.89
2014-08-25,"VBLTX",13.93
2014-08-26,"VBLTX",13.9
2014-08-27,"VBLTX",13.99
2014-08-28,"VBLTX",14.05
2014-08-29,"VBLTX",14.05
2014-09-02,"VBLTX",13.87
2014-09-03,"VBLTX",13.92
2014-09-04,"VBLTX",13.79
2014-09-05,"VBLTX",13.76
2014-09-08,"VBLTX",13.76
2014-09-09,"VBLTX",13.74
2014-09-10,"VBLTX",13.67
2014-09-11,"VBLTX",13.63
2014-09-12,"VBLTX",13.51
2014-09-15,"VBLTX",13.51
2014-09-16,"VBLTX",13.47
2014-09-17,"VBLTX",13.44
2014-09-18,"VBLTX",13.47
2014-09-19,"VBLTX",13.59
2014-09-22,"VBLTX",13.6
2014-09-23,"VBLTX",13.66
2014-09-24,"VBLTX",13.6
2014-09-25,"VBLTX",13.7
2014-09-26,"VBLTX",13.66
2014-09-29,"VBLTX",13.71
2014-09-30,"VBLTX",13.65
2014-10-01,"VBLTX",13.84
2014-10-02,"VBLTX",13.76
2014-10-03,"VBLTX",13.81
2014-10-06,"VBLTX",13.83
2014-10-07,"VBLTX",13.97
2014-10-08,"VBLTX",13.97
2014-10-09,"VBLTX",13.92
2014-10-10,"VBLTX",14.01
2014-10-13,"VBLTX",14.07
2014-10-14,"VBLTX",14.12
2014-10-15,"VBLTX",14.17
2014-10-16,"VBLTX",14.1
2014-10-17,"VBLTX",14.06
2014-10-20,"VBLTX",14.09
2014-10-21,"VBLTX",14.02
2014-10-22,"VBLTX",14.03
2014-10-23,"VBLTX",13.94
2014-10-24,"VBLTX",13.94
2014-10-27,"VBLTX",13.95
2014-10-28,"VBLTX",13.89
2014-10-29,"VBLTX",13.9
2014-10-30,"VBLTX",13.91
2014-10-31,"VBLTX",13.88
2014-11-03,"VBLTX",13.88
2014-11-04,"VBLTX",13.88
2014-11-05,"VBLTX",13.87
2014-11-06,"VBLTX",13.8
2014-11-07,"VBLTX",13.9
2014-11-10,"VBLTX",13.8
2014-11-11,"VBLTX",13.8
2014-11-12,"VBLTX",13.79
2014-11-13,"VBLTX",13.81
2014-11-14,"VBLTX",13.84
2014-11-17,"VBLTX",13.8
2014-11-18,"VBLTX",13.81
2014-11-19,"VBLTX",13.74
2014-11-20,"VBLTX",13.79
2014-11-21,"VBLTX",13.86
2014-11-24,"VBLTX",13.88
2014-11-25,"VBLTX",13.97
2014-11-26,"VBLTX",14
2014-11-28,"VBLTX",14.09
2014-12-01,"VBLTX",14
2014-12-02,"VBLTX",13.89
2014-12-03,"VBLTX",13.92
2014-12-04,"VBLTX",14
2014-12-05,"VBLTX",13.94
2014-12-08,"VBLTX",14.04
2014-12-09,"VBLTX",14.07
2014-12-10,"VBLTX",14.13
2014-12-11,"VBLTX",14.15
2014-12-12,"VBLTX",14.27
2014-12-15,"VBLTX",14.22
2014-12-16,"VBLTX",14.31
2014-12-17,"VBLTX",14.21
2014-12-18,"VBLTX",14.1
2014-12-19,"VBLTX",14.22
2014-12-22,"VBLTX",14.25
2014-12-23,"VBLTX",14.04
2014-12-24,"VBLTX",14.1
2014-12-26,"VBLTX",14.13
2014-12-29,"VBLTX",14.22
2014-12-30,"VBLTX",14.24
2014-12-31,"VBLTX",14.26
2015-01-02,"VBLTX",14.38
2015-01-05,"VBLTX",14.53
2015-01-06,"VBLTX",14.69
2015-01-07,"VBLTX",14.67
2015-01-08,"VBLTX",14.54
2015-01-09,"VBLTX",14.65
2015-01-12,"VBLTX",14.71
2015-01-13,"VBLTX",14.69
2015-01-14,"VBLTX",14.75
2015-01-15,"VBLTX",14.92
2015-01-16,"VBLTX",14.75
2015-01-20,"VBLTX",14.89
2015-01-21,"VBLTX",14.76
2015-01-22,"VBLTX",14.73
2015-01-23,"VBLTX",14.88
2015-01-26,"VBLTX",14.85
2015-01-27,"VBLTX",14.87
2015-01-28,"VBLTX",15.05
2015-01-29,"VBLTX",14.98
2015-01-30,"VBLTX",15.16
2015-02-02,"VBLTX",15.13
2015-02-03,"VBLTX",14.9
2015-02-04,"VBLTX",14.92
2015-02-05,"VBLTX",14.81
2015-02-06,"VBLTX",14.63
2015-02-09,"VBLTX",14.61
2015-02-10,"VBLTX",14.53
2015-02-11,"VBLTX",14.54
2015-02-12,"VBLTX",14.51
2015-02-13,"VBLTX",14.4
2015-02-17,"VBLTX",14.25
2015-02-18,"VBLTX",14.31
2015-02-19,"VBLTX",14.27
2015-02-20,"VBLTX",14.3
2015-02-23,"VBLTX",14.42
2015-02-24,"VBLTX",14.58
2015-02-25,"VBLTX",14.63
2015-02-26,"VBLTX",14.49
2015-02-27,"VBLTX",14.57
2015-03-02,"VBLTX",14.38
2015-03-03,"VBLTX",14.33
2015-03-04,"VBLTX",14.34
2015-03-05,"VBLTX",14.32
2015-03-06,"VBLTX",14.07
2015-03-09,"VBLTX",14.17
2015-03-10,"VBLTX",14.29
2015-03-11,"VBLTX",14.36
2015-03-12,"VBLTX",14.35
2015-03-13,"VBLTX",14.29
2015-03-16,"VBLTX",14.37
2015-03-17,"VBLTX",14.44
2015-03-18,"VBLTX",14.65
2015-03-19,"VBLTX",14.6
2015-03-20,"VBLTX",14.67
2015-03-23,"VBLTX",14.66
2015-03-24,"VBLTX",14.76
2015-03-25,"VBLTX",14.66
2015-03-26,"VBLTX",14.49
2015-03-27,"VBLTX",14.61
2015-03-30,"VBLTX",14.57
2015-03-31,"VBLTX",14.59
2015-04-01,"VBLTX",14.73
2015-04-02,"VBLTX",14.62
2015-04-06,"VBLTX",14.57
2015-04-07,"VBLTX",14.66
2015-04-08,"VBLTX",14.67
2015-04-09,"VBLTX",14.53
2015-04-10,"VBLTX",14.55
2015-04-13,"VBLTX",14.57
2015-04-14,"VBLTX",14.64
2015-04-15,"VBLTX",14.63
2015-04-16,"VBLTX",14.58
2015-04-17,"VBLTX",14.69
2015-04-20,"VBLTX",14.6
2015-04-21,"VBLTX",14.56
2015-04-22,"VBLTX",14.39
2015-04-23,"VBLTX",14.44
2015-04-24,"VBLTX",14.51
2015-04-27,"VBLTX",14.5
2015-04-28,"VBLTX",14.34
2015-04-29,"VBLTX",14.2
2015-04-30,"VBLTX",14.2
2015-05-01,"VBLTX",14.05
2015-05-04,"VBLTX",13.94
2015-05-05,"VBLTX",13.92
2015-05-06,"VBLTX",13.74
2015-05-07,"VBLTX",13.87
2015-05-08,"VBLTX",13.91
2015-05-11,"VBLTX",13.65
2015-05-12,"VBLTX",13.66
2015-05-13,"VBLTX",13.58
2015-05-14,"VBLTX",13.61
2015-05-15,"VBLTX",13.83
2015-05-18,"VBLTX",13.66
2015-05-19,"VBLTX",13.56
2015-05-20,"VBLTX",13.56
2015-05-21,"VBLTX",13.7
2015-05-22,"VBLTX",13.69
2015-05-26,"VBLTX",13.86
2015-05-27,"VBLTX",13.88
2015-05-28,"VBLTX",13.84
2015-05-29,"VBLTX",13.85
2015-06-01,"VBLTX",13.73
2015-06-02,"VBLTX",13.58
2015-06-03,"VBLTX",13.42
2015-06-04,"VBLTX",13.54
2015-06-05,"VBLTX",13.41
2015-06-08,"VBLTX",13.39
2015-06-09,"VBLTX",13.3
2015-06-10,"VBLTX",13.2
2015-06-11,"VBLTX",13.41
2015-06-12,"VBLTX",13.41
2015-06-15,"VBLTX",13.41
2015-06-16,"VBLTX",13.48
2015-06-17,"VBLTX",13.41
2015-06-18,"VBLTX",13.37
2015-06-19,"VBLTX",13.49
2015-06-22,"VBLTX",13.29
2015-06-23,"VBLTX",13.22
2015-06-24,"VBLTX",13.3
2015-06-25,"VBLTX",13.26
2015-06-26,"VBLTX",13.15
2015-06-29,"VBLTX",13.38
2015-06-30,"VBLTX",13.32
2015-07-01,"VBLTX",13.19
2015-07-02,"VBLTX",13.23
2015-07-06,"VBLTX",13.39
2015-07-07,"VBLTX",13.48
2015-07-08,"VBLTX",13.56
2015-07-09,"VBLTX",13.35
2015-07-10,"VBLTX",13.19
2015-07-13,"VBLTX",13.16
2015-07-14,"VBLTX",13.18
2015-07-15,"VBLTX",13.27
2015-07-16,"VBLTX",13.34
2015-07-17,"VBLTX",13.38
2015-07-20,"VBLTX",13.34
2015-07-21,"VBLTX",13.39
2015-07-22,"VBLTX",13.43
2015-07-23,"VBLTX",13.55
2015-07-24,"VBLTX",13.56
2015-07-27,"VBLTX",13.6
2015-07-28,"VBLTX",13.51
2015-07-29,"VBLTX",13.48
2015-07-30,"VBLTX",13.55
2015-07-31,"VBLTX",13.63
2015-08-03,"VBLTX",13.73
2015-08-04,"VBLTX",13.63
2015-08-05,"VBLTX",13.55
2015-08-06,"VBLTX",13.61
2015-08-07,"VBLTX",13.73
2015-08-10,"VBLTX",13.6
2015-08-11,"VBLTX",13.75
2015-08-12,"VBLTX",13.68
2015-08-13,"VBLTX",13.63
2015-08-14,"VBLTX",13.65
2015-08-17,"VBLTX",13.69
2015-08-18,"VBLTX",13.61
2015-08-19,"VBLTX",13.7
2015-08-20,"VBLTX",13.78
2015-08-21,"VBLTX",13.8
2015-08-24,"VBLTX",13.77
2015-08-25,"VBLTX",13.61
2015-08-26,"VBLTX",13.38
2015-08-27,"VBLTX",13.41
2015-08-28,"VBLTX",13.45
2015-08-31,"VBLTX",13.38
2015-09-01,"VBLTX",13.45
2015-09-02,"VBLTX",13.37
2015-09-03,"VBLTX",13.43
2015-09-04,"VBLTX",13.52
2015-09-08,"VBLTX",13.38
2015-09-09,"VBLTX",13.44
2015-09-10,"VBLTX",13.38
2015-09-11,"VBLTX",13.43
2015-09-14,"VBLTX",13.44
2015-09-15,"VBLTX",13.25
2015-09-16,"VBLTX",13.22
2015-09-17,"VBLTX",13.36
2015-09-18,"VBLTX",13.51
2015-09-21,"VBLTX",13.35
2015-09-22,"VBLTX",13.46
2015-09-23,"VBLTX",13.45
2015-09-24,"VBLTX",13.5
2015-09-25,"VBLTX",13.4
2015-09-28,"VBLTX",13.54
2015-09-29,"VBLTX",13.54
2015-09-30,"VBLTX",13.49
2015-10-01,"VBLTX",13.53
2015-10-02,"VBLTX",13.59
2015-10-05,"VBLTX",13.48
2015-10-06,"VBLTX",13.53
2015-10-07,"VBLTX",13.51
2015-10-08,"VBLTX",13.43
2015-10-09,"VBLTX",13.47
2015-10-12,"VBLTX",13.55
2015-10-13,"VBLTX",13.55
