"SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE"
"PAST SALE","September-18-2017","Condo/Co-op",430000,2,2,1100,1100,1987,662,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2100-Lee-Hwy-22201/unit-517/home/11249964","MRIS","AR10031252","N","Y","Monday- Sep 04, 2017","2100 Lee Hwy #517","'222010000","38.8958533&-77.0836163","Arlington, va","Astoria","Arlington","VA","38.8958533","-77.0836163"
"PAST SALE","September-22-2017","Condo/Co-op",197000,2,1,835,835,1947,564,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5005-10th-St-S-22204/unit-6/home/11265107","MRIS","AR10028176","N","Y","Tuesday- Sep 12, 2017","5005 10th St S #6","'222040000","38.8539217&-77.1125468","Arlington, va","Frederick Courts","Arlington","VA","38.8539217","-77.1125468"
"PAST SALE","September-22-2017","Condo/Co-op",402500,1,2,1528,1528,1944,399,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2930-S-Buchanan-St-22206/unit-A2/home/11268789","MRIS","AR10030495","N","Y","Tuesday- Sep 12, 2017","2930 Buchanan St S Unit A2","'222060000","38.838158&-77.0998928","Arlington, va","Fairlington Villages","Arlington","VA","38.838158","-77.0998928"
"PAST SALE","September-6-2017","Condo/Co-op",108000,1,1,789,789,1961,539,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5101-8th-Rd-S-22204/unit-414/home/11259174","MRIS","AR9959205","N","Y","Friday- Aug 11, 2017","5101 8th Rd S #414","'222040000","38.8577209&-77.1166132","Arlington, va","Columbia Knolls","Arlington","VA","38.8577209","-77.1166132"
"PAST SALE","September-18-2017","Condo/Co-op",186000,2,1,763,763,1948,471,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5224-8th-Rd-S-22204/unit-3/home/11281671","MRIS","AR9996277","N","Y","Monday- Sep 04, 2017","5224 8th Rd S #3","'222040000","38.8564451&-77.1181442","Arlington, va","Arlington Heights","Arlington","VA","38.8564451","-77.1181442"
"PAST SALE","September-28-2017","Condo/Co-op",257000,2,1.5,1063,1063,1969,497,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5001-7th-Rd-S-22204/unit-202/home/11259552","MRIS","AR10041417","N","Y","Sunday- Sep 24, 2017","5001 7th Rd S #202","'222040000","38.8596096&-77.1165052","Arlington, va","Park Spring","Arlington","VA","38.8596096","-77.1165052"
"PAST SALE","September-27-2017","Condo/Co-op",172500,0,1,489,489,1980,305,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-1502/home/11863235","MRIS","AX10037568","N","Y","Friday- Sep 22, 2017","1225 Martha Custis Dr #1502","'223020000","38.8425075&-77.0801094","Alexandria, va","Parkeast","Alexandria","VA","38.8425075","-77.0801094"
"PAST SALE","September-29-2017","Condo/Co-op",350000,2,1,1121,1121,1944,340,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3079-S-Buchanan-St-22206/unit-B1/home/11269200","MRIS","AR10039464","N","Y","Tuesday- Sep 26, 2017","3079 Buchanan St S Unit B1","'222060000","38.8368553&-77.0969683","Arlington, va","Fairlington Villages","Arlington","VA","38.8368553","-77.0969683"
"PAST SALE","September-18-2017","Condo/Co-op",387500,2,2,1490,1490,1940,288,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3346-S-Wakefield-St-22206/unit-A2/home/11269452","MRIS","AR9933384","N","Y","Monday- Sep 04, 2017","3346 Wakefield St Unit A2","'222060000","38.8353342&-77.0913919","Arlington, va","Fairlington Commons","Arlington","VA","38.8353342","-77.0913919"
"PAST SALE","September-7-2017","Condo/Co-op",222000,1,1,815,815,1980,508,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-1612/home/11863265","MRIS","AX10040306","N","Y","Sunday- Aug 13, 2017","1225 Martha Custis Dr #1612","'223020000","38.8425075&-77.0801094","Alexandria, va","Parkeast","Alexandria","VA","38.8425075","-77.0801094"
"PAST SALE","September-8-2017","Single Family Residential",490000,2,2,870,5937,1951,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2015-S-Oakland-St-22204/home/11271663","MRIS","AR9938293","N","Y","Tuesday- Aug 15, 2017","2015 Oakland St","'222040000","38.850935&-77.091511","Arlington, va","Malick","Arlington","VA","38.850935","-77.091511"
"PAST SALE","September-5-2017","Condo/Co-op",550000,2,2,1166,1166,2006,430,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2200-N-Westmoreland-St-22213/unit-317/home/12040705","MRIS","AR10029566","N","Y","Wednesday- Aug 09, 2017","2200 Westmoreland St N #317","'222130000","38.8862777&-77.162736","Arlington, va","Westlee","Arlington","VA","38.8862777","-77.162736"
"PAST SALE","September-15-2017","Condo/Co-op",233000,2,2,1067,1067,1972,662,"Sold",NA,NA,"http://www.redfin.com/VA/Falls-Church/3101-S-Manchester-St-22044/unit-516/home/9570397","MRIS","FX10009871","N","Y","Tuesday- Aug 29, 2017","3101 Manchester St #516","'220440000","38.8630731&-77.1348012","Falls Church, va","Woodlake Towers","Falls Church","VA","38.8630731","-77.1348012"
"PAST SALE","September-21-2017","Townhouse",635000,2,2,864,2629,1938,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1061-N-Nelson-St-22201/home/11245258","MRIS","AR10035458","N","Y","Sunday- Sep 10, 2017","1061 Nelson St N","'222010000","38.8857472&-77.1051806","Arlington, va","N/a","Arlington","VA","38.8857472","-77.1051806"
"PAST SALE","September-18-2017","Condo/Co-op",255000,1,1,579,579,1973,374,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4141-N-Henderson-Rd-22203/unit-920/home/11257396","MRIS","AR10010074","N","Y","Monday- Sep 04, 2017","4141 Henderson Rd #920","'222030000","38.8757817&-77.1093699","Arlington, va","Hyde Park","Arlington","VA","38.8757817","-77.1093699"
"PAST SALE","September-7-2017","Condo/Co-op",649608,2,2,998,998,2005,522,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-608/home/11281067","MRIS","AR9975012","N","Y","Sunday- Aug 13, 2017","1205 Garfield St N #608","'222010000","38.8869788&-77.0934489","Arlington, va","Station Square","Arlington","VA","38.8869788","-77.0934489"
"PAST SALE","September-27-2017","Condo/Co-op",158500,1,1,785,785,1970,487,"Sold",NA,NA,"http://www.redfin.com/VA/Falls-Church/6001-Arlington-Blvd-22044/unit-914/home/9569127","MRIS","FX9998149","N","Y","Friday- Sep 22, 2017","6001 Arlington Blvd #914","'220440000","38.865167&-77.137584","Falls Church, va","Woodlake Towers","Falls Church","VA","38.865167","-77.137584"
"PAST SALE","September-8-2017","Condo/Co-op",145000,1,1,514,514,1955,352,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1121-Arlington-Blvd-22209/unit-604/home/113532210","MRIS","AR9895773","N","Y","Tuesday- Aug 15, 2017","1121 Arlington Blvd #604","'222090000","38.8936298&-77.0699433","Arlington, va","River Place","Arlington","VA","38.8936298","-77.0699433"
"PAST SALE","","Condo/Co-op",837400,2,2,1175,1175,2008,NA,"",NA,NA,"http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366","","","N","Y",NA,"1111 19th St N Apt 2008","'222090000","38.897304&-77.069227","Arlington, va","","Arlington","VA","38.897304","-77.069227"
"PAST SALE","","Condo/Co-op",837400,2,2,1175,1175,2008,NA,"",NA,NA,"http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366","","","N","Y",NA,"1111 19th St N Apt 2008","'222090000","38.897304&-77.069227","Arlington, VA","","Arlington","VA","38.897304","-77.069227"
"PAST SALE","September-20-2017","Condo/Co-op",1380000,2,2.5,2068,2068,2002,1643,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1201-N-Nash-St-22209/unit-402/home/11279041","MRIS","AR10056002","N","Y","Friday- Sep 08, 2017","1201 Nash St N #402","'222090000","38.8884264&-77.0717771","Arlington, va","Rosslyn","Arlington","VA","38.8884264","-77.0717771"
"PAST SALE","September-11-2017","Condo/Co-op",234000,1,1,684,684,1958,509,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1300-S-Arlington-Ridge-Rd-22202/unit-609/home/11275454","MRIS","AR9990705","N","Y","Monday- Aug 21, 2017","1300 Arlington Ridge Rd #609","'222020000","38.8617088&-77.0670175","Arlington, va","The Cavendish","Arlington","VA","38.8617088","-77.0670175"
"PAST SALE","September-29-2017","Condo/Co-op",610000,2,2,1338,1338,1984,996,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1805-Crystal-Dr-22202/unit-908S/home/11274185","MRIS","AR9988932","N","Y","Tuesday- Sep 26, 2017","1805 Crystal Dr Unit 908S","'222020000","38.8564251&-77.0485576","Arlington, va","Crystal Park Condo","Arlington","VA","38.8564251","-77.0485576"
"PAST SALE","September-7-2017","Condo/Co-op",330000,1,1,676,676,1984,498,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1805-Crystal-Dr-22202/unit-803S/home/11274162","MRIS","AR9951248","N","Y","Sunday- Aug 13, 2017","1805 Crystal Dr Unit 803S","'222020000","38.8564251&-77.0485576","Arlington, va","Crystal Park Condos - South","Arlington","VA","38.8564251","-77.0485576"
"PAST SALE","September-15-2017","Condo/Co-op",175000,1,1,643,643,1980,401,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-415/home/11863047","MRIS","AX10005804","N","Y","Tuesday- Aug 29, 2017","1225 Martha Custis Dr #415","'223020000","38.8425075&-77.0801094","Alexandria, va","Parkeast","Alexandria","VA","38.8425075","-77.0801094"
"PAST SALE","September-15-2017","Condo/Co-op",264900,1,1,711,711,1944,330,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4724-29th-St-S-22206/unit-C2/home/11268595","MRIS","AR9970497","N","Y","Tuesday- Aug 29, 2017","4724 29th St S Unit C2","'222060000","38.8390683&-77.0993685","Arlington, va","Fairlington Village","Arlington","VA","38.8390683","-77.0993685"
"PAST SALE","September-19-2017","Condo/Co-op",385000,2,2,1078,1078,1982,375,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2819-S-Woodrow-St-22206/unit-E/home/143204072","MRIS","AR10029196","N","Y","Wednesday- Sep 06, 2017","2819-E Woodrow St S Unit E","'222060000","38.8409039&-77.0972108","Arlington, va","Courtbridge I&ii","Arlington","VA","38.8409039","-77.0972108"
"PAST SALE","September-21-2017","Townhouse",580000,2,3.5,1836,1836,1979,440,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2420-S-Walter-Reed-Dr-22206/unit-1/home/81825643","MRIS","AR10035744","N","Y","Sunday- Sep 10, 2017","2420 Walter Reed Dr #1","'222060000","38.8451799&-77.0997444","Arlington, va","Windgate","Arlington","VA","38.8451799","-77.0997444"
"PAST SALE","September-21-2017","Townhouse",495000,2,2,1500,1500,1940,410,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4225-32nd-Rd-S-22206/unit-275/home/11269666","MRIS","AR10021644","N","Y","Sunday- Sep 10, 2017","4225 32nd Rd S","'222060000","38.8363927&-77.0865365","Arlington, va","Clarendon Fairlington Green","Arlington","VA","38.8363927","-77.0865365"
"PAST SALE","September-21-2017","Single Family Residential",450000,2,1,828,6031,1957,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/813-S-Quincy-St-22204/home/11261281","MRIS","AR10025309","N","Y","Sunday- Sep 10, 2017","813 Quincy St S","'222040000","38.8619897&-77.0994345","Arlington, va","Alcova Heights","Arlington","VA","38.8619897","-77.0994345"
"PAST SALE","September-22-2017","Townhouse",523000,2,1.5,1232,1232,1979,359,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1605-S-Hayes-St-22202/unit-A/home/143105003","MRIS","AR10024408","N","Y","Tuesday- Sep 12, 2017","1605 Hayes St Unit A","'222020000","38.8595915&-77.0591731","Arlington, va","Southampton","Arlington","VA","38.8595915","-77.0591731"
"PAST SALE","September-15-2017","Townhouse",577000,2,2.5,1152,2553,1940,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3617-1st-Rd-S-22204/home/11262062","MRIS","AR10034300","N","Y","Tuesday- Aug 29, 2017","3617 1st Rd S","'222040000","38.869265&-77.098265","Arlington, va","Glebe Manors","Arlington","VA","38.869265","-77.098265"
"PAST SALE","September-27-2017","Townhouse",480000,2,2,1500,1500,1940,315,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3534-S-Wakefield-St-22206/unit-N-A/home/143304508","MRIS","AR10029145","N","Y","Friday- Sep 22, 2017","3534 Wakefield St S","'222060000","38.8326946&-77.0923751","Arlington, va","Fairlington Mews","Arlington","VA","38.8326946","-77.0923751"
"PAST SALE","September-26-2017","Condo/Co-op",325000,2,2,1150,1150,2005,569,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4500-S-Four-Mile-Run-Dr-22204/unit-926/home/11282054","MRIS","AR9988564","N","Y","Wednesday- Sep 20, 2017","4500 Four Mile Run Dr #926","'222040000","38.8541521&-77.1060381","Arlington, va","The Brittany","Arlington","VA","38.8541521","-77.1060381"
"PAST SALE","September-28-2017","Condo/Co-op",25500,1,1,642,642,1943,307,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2513-Arlington-Blvd-22201/unit-101/home/142465308","MRIS","AR10004642","N","Y","Sunday- Sep 24, 2017","2513 Arlington Blvd #101","'222010000","38.8745802&-77.086329","Arlington, va","Cambridge Courts","Arlington","VA","38.8745802","-77.086329"
"PAST SALE","September-29-2017","Condo/Co-op",314900,2,1,800,800,1950,300,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2667-S-Walter-Reed-Dr-22206/unit-D/home/11268045","MRIS","AR10038179","N","Y","Tuesday- Sep 26, 2017","2667 Walter Reed Dr Unit D","'222060000","38.8417057&-77.105126","Arlington, va","The Arlington","Arlington","VA","38.8417057","-77.105126"
"PAST SALE","September-29-2017","Condo/Co-op",350000,1,1,669,669,2007,323,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-1047/home/16896758","MRIS","AR10033032","N","Y","Tuesday- Sep 26, 2017","3650 Glebe Rd #1047","'222020000","38.8422531&-77.0506468","Arlington, va","The Eclipse On Center Park Condopminium","Arlington","VA","38.8422531","-77.0506468"
"PAST SALE","","Condo/Co-op",385000,2,2,1078,1078,1982,NA,"",NA,NA,"http://www.redfin.com/VA/Arlington/2819-S-Woodrow-St-22206/unit-5/home/11266718","","","N","Y",NA,"2819 S Woodrow St #5","'222060000","38.8409039&-77.0972108","Arlington, va","","Arlington","VA","38.8409039","-77.0972108"
"PAST SALE","September-7-2017","Condo/Co-op",180000,2,1,980,980,1970,608,"Sold",NA,NA,"http://www.redfin.com/VA/Falls-Church/6001-Arlington-Blvd-22044/unit-T21/home/9568675","MRIS","FX9986584","N","Y","Sunday- Aug 13, 2017","6001 Arlington Blvd Unit T21","'220440000","38.865167&-77.137584","Falls Church, va","Woodlake Towers","Falls Church","VA","38.865167","-77.137584"
"PAST SALE","","Condo/Co-op",225000,2,1,966,966,1958,NA,"",NA,NA,"http://www.redfin.com/VA/Arlington/3601-5th-St-S-22204/unit-110/home/11260776","","","N","Y",NA,"3601 5th St S Apt 110","'222040000","38.867181&-77.0967455","Arlington, va","","Arlington","VA","38.867181","-77.0967455"
"PAST SALE","September-20-2017","Condo/Co-op",169000,0,1,530,530,1964,294,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1830-Columbia-Pike-22204/unit-509/home/11272721","MRIS","AR10031311","N","Y","Friday- Sep 08, 2017","1830 Columbia Pike #509","'222040000","38.8649114&-77.0760334","Arlington, va","Lancaster","Arlington","VA","38.8649114","-77.0760334"
"PAST SALE","September-22-2017","Townhouse",459000,2,2.5,1152,1152,1981,358,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2113-N-Monroe-St-22207/unit-B/home/11233175","MRIS","AR10022999","N","Y","Tuesday- Sep 12, 2017","2113 Monroe St Unit B","'222070000","38.896489&-77.104132","Arlington, va","Maywood Condominium","Arlington","VA","38.896489","-77.104132"
"PAST SALE","September-8-2017","Condo/Co-op",260000,1,1,809,809,1965,584,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4201-Lee-Hwy-22207/unit-605/home/11233476","MRIS","AR9950361","N","Y","Tuesday- Aug 15, 2017","4201 Lee Hwy #605","'222070000","38.8972373&-77.1124791","Arlington, va","Stoneridge Knoll","Arlington","VA","38.8972373","-77.1124791"
"PAST SALE","September-21-2017","Condo/Co-op",390000,1,1,754,754,1995,371,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1050-N-Stuart-St-22201/unit-103/home/11244660","MRIS","AR9952663","N","Y","Sunday- Sep 10, 2017","1050 Stuart St #103","'222010000","38.8834865&-77.112345","Arlington, va","Ballston Park","Arlington","VA","38.8834865","-77.112345"
"PAST SALE","September-25-2017","Condo/Co-op",479900,1,1,746,746,2005,330,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-702/home/11281401","MRIS","AR10025806","N","Y","Monday- Sep 18, 2017","1021 Garfield St #702","'222010000","38.8854624&-77.0932922","Arlington, va","Clarendon","Arlington","VA","38.8854624","-77.0932922"
"PAST SALE","September-27-2017","Condo/Co-op",471000,1,1,746,746,2005,330,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-446/home/11281302","MRIS","AR10034455","N","Y","Friday- Sep 22, 2017","1021 Garfield St #446","'222010000","38.8854624&-77.0932922","Arlington, va","Clarendon 1021","Arlington","VA","38.8854624","-77.0932922"
"PAST SALE","September-28-2017","Condo/Co-op",180000,1,1,770,770,1964,426,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1830-Columbia-Pike-22204/unit-503/home/11272715","MRIS","AR10032222","N","Y","Sunday- Sep 24, 2017","1830 Columbia Pike #503","'222040000","38.8649114&-77.0760334","Arlington, va","Lancaster","Arlington","VA","38.8649114","-77.0760334"
"PAST SALE","September-28-2017","Condo/Co-op",149900,1,1,610,610,1948,384,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5224-8th-Rd-S-22204/unit-7/home/11281675","MRIS","AR10027364","N","Y","Sunday- Sep 24, 2017","5224 8th Rd S #7","'222040000","38.8564451&-77.1181442","Arlington, va","Arlington Heights","Arlington","VA","38.8564451","-77.1181442"
"PAST SALE","September-18-2017","Condo/Co-op",230000,2,1,674,674,1953,494,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2026-N-Vermont-St-22207/unit-101/home/11234926","MRIS","AR10033080","N","Y","Monday- Sep 04, 2017","2026-N Vermont St #101","'222070000","38.8967878&-77.1174715","Arlington, va","Vermont Gardens","Arlington","VA","38.8967878","-77.1174715"
"PAST SALE","September-20-2017","Condo/Co-op",625000,2,2,1024,1024,2005,522,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-404/home/11281041","MRIS","AR10009939","N","Y","Friday- Sep 08, 2017","1205 Garfield St #404","'222010000","38.8869788&-77.0934489","Arlington, va","Station Square","Arlington","VA","38.8869788","-77.0934489"
"PAST SALE","September-21-2017","Condo/Co-op",690000,1,2,1017,1017,2007,493,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1600-N-Clarendon-Blvd-22209/unit-W202/home/16898144","MRIS","AR10034596","N","Y","Sunday- Sep 10, 2017","1600 Clarendon Blvd Unit W202","'222090000","38.8929906&-77.0769144","Arlington, va","Wooster & Mercer Lofts","Arlington","VA","38.8929906","-77.0769144"
"PAST SALE","","Single Family Residential",745000,1,2.5,1209,9375,1951,NA,"",NA,NA,"http://www.redfin.com/VA/Arlington/2027-N-Taylor-St-22207/home/11233684","","","N","Y",NA,"2027 N Taylor St","'222070000","38.8958038&-77.1130944","Arlington, va","","Arlington","VA","38.8958038","-77.1130944"
"PAST SALE","","Condo/Co-op",370000,2,1.5,1224,1224,1983,NA,"",NA,NA,"http://www.redfin.com/VA/Arlington/122-N-Bedford-St-22201/unit-B/home/11255664","","","N","Y",NA,"122 N Bedford St Unit B","'222010000","38.8757852&-77.0871636","Arlington, va","","Arlington","VA","38.8757852","-77.0871636"
"PAST SALE","September-28-2017","Condo/Co-op",417000,1,1,650,650,2003,351,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1200-N-Hartford-St-22201/unit-610/home/11279826","MRIS","AR9999347","N","Y","Sunday- Sep 24, 2017","1200 Hartford St #610","'222010000","38.8880928&-77.0958773","Arlington, va","The Hartford","Arlington","VA","38.8880928","-77.0958773"
"PAST SALE","September-26-2017","Condo/Co-op",413500,1,1,699,699,2007,320,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1800-Wilson-Blvd-22201/unit-125/home/12041031","MRIS","AR9950643","N","Y","Wednesday- Sep 20, 2017","1800 Wilson Blvd #125","'222010000","38.8935703&-77.0791464","Arlington, va","1800 Wilson","Arlington","VA","38.8935703","-77.0791464"
"PAST SALE","September-26-2017","Condo/Co-op",659000,1,1,1058,1058,1964,826,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1200-N-Nash-St-22209/unit-543/home/11252101","MRIS","AR9987544","N","Y","Wednesday- Sep 20, 2017","1200 Nash St #543","'222090000","38.889265&-77.0728605","Arlington, va","Prospect House","Arlington","VA","38.889265","-77.0728605"
