"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE","PROPERTY.SIZE","metro_distance","days_on_market"
"1045","PAST SALE",2017-09-18,"Condo/Co-op",115000,1,1,946,946,1977,587,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15100-Glade-Dr-20906/unit-11-1F/home/11100738","MRIS","MC10020402","N","Y",2017-09-04,"15100 Glade Dr Unit 11-1F",20906,"39.1036476&-77.0720177","Silver Spring, MD","Rossmoor Mutual #14","Silver Spring","MD",39.1036476,-77.0720177,946,3.02710745966942,14
"1046","PAST SALE",2017-09-18,"Condo/Co-op",275000,2,2,1280,1280,2002,624,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3200-N-Leisure-World-Blvd-20906/unit-309/home/11193694","MRIS","MC9955573","N","Y",2017-09-04,"3200 Leisure World Blvd #309",20906,"39.1074115&-77.0660397","Silver Spring, MD","Vantage Point East @ Lei","Silver Spring","MD",39.1074115,-77.0660397,1280,3.18204607010439,14
"1047","PAST SALE",2017-09-20,"Condo/Co-op",105000,2,2,1016,1016,1976,705,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3972-Bel-Pre-Rd-20906/unit-7/home/11095294","MRIS","MC10026723","N","Y",2017-09-08,"3972 Bel Pre Rd #7",20906,"39.093713&-77.0775469","Silver Spring, MD","Grand Bel","Silver Spring","MD",39.093713,-77.0775469,1016,2.54217600222591,12
"1048","PAST SALE",2017-09-22,"Condo/Co-op",54000,1,1,635,635,1967,686,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3376-Chiswick-Ct-20906/unit-52-1B/home/28961977","MRIS","MC10029422","N","Y",2017-09-12,"3376 Chiswick Ct Unit 52-1B",20906,"39.0982635&-77.0682094","Silver Spring, MD","Montgomery Mutual Coop","Silver Spring","MD",39.0982635,-77.0682094,635,2.60725072038537,10
"1049","PAST SALE",2017-09-27,"Condo/Co-op",56000,1,1,635,635,1967,655,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3378-Chiswick-Ct-20906/unit-52-1H/home/28961969","MRIS","MC10042029","N","Y",2017-09-22,"3378 Chiswick Ct Unit 52-1H",20906,"39.0982394&-77.0682643","Silver Spring, MD","Montgomery Mutual Coop","Silver Spring","MD",39.0982394,-77.0682643,635,2.60665311355162,5
"1050","PAST SALE",NA,"Condo/Co-op",187500,NA,NA,1035,1035,2004,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/3100-N-Leisure-World-Blvd-20906/unit-316/home/11205811",NA,NA,"N","Y",NA,"3100 N Leisure World Blvd Apt 316",20906,"39.1056336&-77.0640465","Silver Spring, MD",NA,"Silver Spring","MD",39.1056336,-77.0640465,1035,3.03837321885123,NA
"1051","PAST SALE",NA,"Townhouse",140000,NA,NA,1385,5677,1975,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/3124-Beckenham-Ct-20906/unit-250-G/home/11091562",NA,NA,"N","Y",NA,"3124 Beckenham Ct Unit 250-G",20906,"39.1001055&-77.0633908","Silver Spring, MD",NA,"Silver Spring","MD",39.1001055,-77.0633908,5677,2.65751756527262,NA
"1052","PAST SALE",2017-09-12,"Condo/Co-op",182000,0,1,598,598,1965,331,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8914-16th-St-20910/unit-8914/home/11096747","MRIS","MC9930017","N","Y",2017-08-23,"8914 16th St #8914",20910,"39.0020304&-77.0405735","Silver Spring, MD","Woodside Village","Silver Spring","MD",39.0020304,-77.0405735,598,0.738916892716074,20
"1053","PAST SALE",2017-09-14,"Condo/Co-op",185000,2,2,1115,1115,1991,537,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3310-N-Leisure-World-Blvd-20906/unit-317/home/11138881","MRIS","MC10033902","N","Y",2017-08-27,"3310 Leisure World Blvd #317",20906,"39.1077586&-77.0720694","Silver Spring, MD","Leisure World","Silver Spring","MD",39.1077586,-77.0720694,1115,3.29567624166591,18
"1054","PAST SALE",2017-09-18,"Condo/Co-op",125000,2,2,1148,1148,1982,742,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1121-University-Blvd-W-20902/unit-719-B/home/28431786","MRIS","MC9992757","N","Y",2017-09-04,"1121 University Unit 719-B",20902,"39.0384614&-77.0282214","Silver Spring, MD","University Towers Codm","Silver Spring","MD",39.0384614,-77.0282214,1148,1.20380707926868,14
"1055","PAST SALE",NA,"Single Family Residential",411000,2,2,920,5164,1943,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/502-E-Wayne-Ave-20901/home/11027630",NA,NA,"N","Y",NA,"502 E Wayne Ave",20901,"39.0056101&-76.9988191","Silver Spring, MD",NA,"Silver Spring","MD",39.0056101,-76.9988191,5164,1.97864820049641,NA
"1056","PAST SALE",NA,"Condo/Co-op",217000,NA,NA,1144,1144,1984,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/13113-Conductor-Way-20904/unit-239/home/10589925",NA,NA,"N","Y",NA,"13113 Conductor Way #239",20904,"39.0713693&-76.9461947","Silver Spring, MD",NA,"Silver Spring","MD",39.0713693,-76.9461947,1144,4.66441543693485,NA
"1057","PAST SALE",NA,"Single Family Residential",530100,NA,2,956,5002,1941,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/8406-Houston-St-20910/home/10967936",NA,NA,"N","Y",NA,"8406 Houston St",20910,"38.9946836&-77.0204217","Silver Spring, MD",NA,"Silver Spring","MD",38.9946836,-77.0204217,5002,0.638012034300747,NA
"1058","PAST SALE",2017-09-28,"Townhouse",215000,2,2,915,1558,1983,75,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1450-Farmcrest-Way-20905/home/10587258","MRIS","MC9892508","N","Y",2017-09-24,"1450 Farmcrest Way",20905,"39.09399&-76.9832349","Silver Spring, MD","Oak Springs","Silver Spring","MD",39.09399,-76.9832349,1558,4.28841378720584,4
"1059","PAST SALE",NA,"Townhouse",217000,NA,NA,576,6055,1983,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/13814-Carter-House-Way-20904/unit-16-149/home/10588473",NA,NA,"N","Y",NA,"13814 Carter House Way Unit 16-149",20904,"39.0839987&-76.935694","Silver Spring, MD",NA,"Silver Spring","MD",39.0839987,-76.935694,6055,5.27839726538126,NA
"1060","PAST SALE",2017-09-22,"Single Family Residential",330000,2,2,695,6000,1946,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/11823-Idlewood-Rd-20906/home/11003870","MRIS","MC10031091","N","Y",2017-09-12,"11823 Idlewood Rd",20906,"39.0502714&-77.0865683","Silver Spring, MD","Veirs Mill Village","Silver Spring","MD",39.0502714,-77.0865683,6000,1.41138710923109,10
"1061","PAST SALE",2017-09-26,"Condo/Co-op",458000,2,2,1257,1257,2006,586,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-117/home/11759279","MRIS","MC10066077","N","Y",2017-09-20,"1201 East West Hwy #117",20910,"38.995417&-77.0488927","Silver Spring, MD","Silverton Codm","Silver Spring","MD",38.995417,-77.0488927,1257,0.906517918136737,6
"1062","PAST SALE",2017-09-27,"Condo/Co-op",163000,1,1,927,927,1965,602,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/9039-Sligo-Creek-Pkwy-20901/unit-310/home/11113878","MRIS","MC10028519","N","Y",2017-09-22,"9039 Sligo Creek Pkwy #310",20901,"39.0042142&-77.0135646","Silver Spring, MD","Parkside Plaza Codm","Silver Spring","MD",39.0042142,-77.0135646,927,1.24374914588447,5
"1063","PAST SALE",2017-09-15,"Condo/Co-op",374000,2,2,1590,1590,2006,1141,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1220-Blair-Mill-Rd-20910/unit-805/home/11760738","MRIS","MC9848361","N","Y",2017-08-29,"1220 Blair Mill Rd #805",20910,"38.9895036&-77.0302368","Silver Spring, MD","Mica Codm @ Silver Sprin","Silver Spring","MD",38.9895036,-77.0302368,1590,0.299690474223805,17
"1064","PAST SALE",2017-09-15,"Condo/Co-op",119500,1,1,776,776,1982,536,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1121-University-Blvd-W-20902/unit-1310-B/home/95959484","MRIS","MC9967231","N","Y",2017-08-29,"1121 University Blvd Unit 1310-B",20902,"39.0384614&-77.0282214","Silver Spring, MD","University Towers Codm","Silver Spring","MD",39.0384614,-77.0282214,776,1.20380707926868,17
"1065","PAST SALE",2017-09-18,"Townhouse",196000,2,2,1050,1050,1980,756,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1900-Lyttonsville-Rd-20910/unit-1306/home/11108029","MRIS","MC10019146","N","Y",2017-09-04,"1900 Lyttonsville Rd #1306",20910,"39.0013181&-77.0411745","Silver Spring, MD","Park Sutton","Silver Spring","MD",39.0013181,-77.0411745,1050,0.721671116222251,14
"1066","PAST SALE",NA,"Condo/Co-op",196000,NA,NA,892,892,1965,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/9039-Sligo-Creek-Pkwy-20901/unit-1406/home/11114327",NA,NA,"N","Y",NA,"9039 Sligo Creek Pkwy Apt 1406",20901,"39.0042142&-77.0135646","Silver Spring, MD",NA,"Silver Spring","MD",39.0042142,-77.0135646,892,1.24374914588447,NA
"1067","PAST SALE",2017-09-26,"Single Family Residential",3e+05,2,2,1734,5181,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/308-Ladson-Rd-20901/home/11014912","MRIS","MC9772951","N","Y",2017-09-20,"308 Ladson Rd",20901,"39.0288948&-77.0163577","Silver Spring, MD","Northwood Village","Silver Spring","MD",39.0288948,-77.0163577,5181,1.70283745100693,6
"1068","PAST SALE",2017-09-28,"Condo/Co-op",310000,2,2,1198,1198,2008,346,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10864-Bucknell-Dr-20902/unit-302/home/12450900","MRIS","MC10037449","N","Y",2017-09-24,"10864 Bucknell Dr #302",20902,"39.03349&-77.0456055","Silver Spring, MD","Westwood Garden Codm","Silver Spring","MD",39.03349,-77.0456055,1198,0.423411628566592,4
"1069","PAST SALE",2017-09-29,"Townhouse",245000,2,1,832,3942,1952,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1023-Ruatan-St-20903/home/10993536","MRIS","MC9948866","N","Y",2017-09-26,"1023 Ruatan St",20903,"38.998125&-76.989838","Silver Spring, MD","New Hampshire Ests","Silver Spring","MD",38.998125,-76.989838,3942,2.17343848823324,3
"1070","PAST SALE",2017-09-29,"Single Family Residential",367500,2,1.5,1040,6071,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2500-Kimberly-St-20902/home/11030487","MRIS","MC9981893","N","Y",2017-09-26,"2500 Kimberly St",20902,"39.0314072&-77.0520334","Silver Spring, MD","Stephen Knolls","Silver Spring","MD",39.0314072,-77.0520334,6071,0.476516740530078,3
"1071","PAST SALE",2017-09-26,"Condo/Co-op",267000,2,1,824,824,1948,385,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240","MRIS","MC10033903","N","Y",2017-09-20,"8203 Grubb Rd Unit G-101",20910,"38.9918937&-77.0476173","Silver Spring, MD","Rock Creek Gardens","Silver Spring","MD",38.9918937,-77.0476173,824,0.836771387312894,6
"1072","PAST SALE",2017-09-26,"Condo/Co-op",267000,2,1,824,824,1948,385,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240","MRIS","MC10033903","N","Y",2017-09-20,"8203 Grubb Rd Unit G-101",20910,"38.9918937&-77.0476173","Silver Spring, MD","Rock Creek Gardens","Silver Spring","MD",38.9918937,-77.0476173,824,0.836771387312894,6
"1073","PAST SALE",2017-09-28,"Condo/Co-op",189000,2,2,1317,1317,1984,757,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15100-Interlachen-Dr-20906/unit-917/home/114015052","MRIS","MC9955446","N","Y",2017-09-24,"15100 Interlachen Dr #917",20906,"39.1051598&-77.0698034","Silver Spring, MD","Greens At Leisure World","Silver Spring","MD",39.1051598,-77.0698034,1317,3.08671123897384,4
"1074","PAST SALE",2017-09-28,"Condo/Co-op",330000,1,1,880,880,2006,354,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-250/home/11760603","MRIS","MC10017777","N","Y",2017-09-24,"1201 East West Hwy #250",20910,"38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD",38.98993,-77.0289,880,0.307378781453124,4
"1075","PAST SALE",2017-09-29,"Townhouse",175000,2,2.5,1445,1445,1970,727,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3204-Gleneagles-Dr-20906/unit-109C/home/11088460","MRIS","MC10042226","N","Y",2017-09-26,"3204 Glen Eagles Dr Unit 109-C",20906,"39.1008308&-77.0647431","Silver Spring, MD","Rossmoor Mutual #8","Silver Spring","MD",39.1008308,-77.0647431,1445,2.72348689419009,3
"1076","PAST SALE",2017-09-15,"Condo/Co-op",249900,1,1,860,860,2006,689,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1220-Blair-Mill-Rd-20910/unit-1202/home/11760762","MRIS","MC10029424","N","Y",2017-08-29,"1220 Blair Mill Rd #1202",20910,"38.9895036&-77.0302368","Silver Spring, MD","Mica Codm @ Silver Sprin","Silver Spring","MD",38.9895036,-77.0302368,860,0.299690474223805,17
"1077","PAST SALE",2017-09-06,"Condo/Co-op",205000,2,2,938,938,1992,243,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2700-Snowbird-Ter-20906/unit-7-13/home/11140198","MRIS","MC10015883","N","Y",2017-08-11,"2700 Snowbird Ter Unit 7-13",20906,"39.1063893&-77.0557718","Silver Spring, MD","Wintergate At Longmead Crossing","Silver Spring","MD",39.1063893,-77.0557718,938,3.02916480791975,26
"1078","PAST SALE",2017-09-05,"Condo/Co-op",83000,1,1,990,990,1967,716,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3320-Gleneagles-Dr-20906/unit-68-1B/home/28962263","MRIS","MC9988732","N","Y",2017-08-09,"3320 Gleneagles Dr Unit 68-1B",20906,"39.1000179&-77.0682337","Silver Spring, MD","Montgomery Mutual Coop","Silver Spring","MD",39.1000179,-77.0682337,990,2.72249781824147,27
"1079","PAST SALE",2017-09-07,"Condo/Co-op",157000,2,2,980,980,1991,486,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3310-N-Leisure-World-Blvd-20906/unit-518/home/141529071","MRIS","MC10000892","N","Y",2017-08-13,"3310 Leisure World Blvd #518",20906,"39.1077586&-77.0720694","Silver Spring, MD","Fairways North Codm","Silver Spring","MD",39.1077586,-77.0720694,980,3.29567624166591,25
"1080","PAST SALE",2017-09-15,"Condo/Co-op",332000,2,2,1305,1305,2002,632,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3200-N-Leisure-World-Blvd-20906/unit-804/home/11193730","MRIS","MC9995269","N","Y",2017-08-29,"3200 Leisure World Blvd #804",20906,"39.1074115&-77.0660397","Silver Spring, MD","Vantage Point East @ Lei","Silver Spring","MD",39.1074115,-77.0660397,1305,3.18204607010439,17
"1081","PAST SALE",2017-09-14,"Condo/Co-op",140000,2,2,1273,1273,1977,688,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3500-Forest-Edge-Dr-20906/unit-15-1C/home/11100991","MRIS","MC10027031","N","Y",2017-08-27,"3500 Forest Edge Dr Unit 15-1C",20906,"39.1045721&-77.0705987","Silver Spring, MD","Rossmoor Mutual #14","Silver Spring","MD",39.1045721,-77.0705987,1273,3.0615776806437,18
"1082","PAST SALE",NA,"Condo/Co-op",186000,NA,NA,1053,1053,1991,NA,NA,NA,NA,"http://www.redfin.com/MD/Silver-Spring/6-Valleyfield-Ct-20906/unit-3-6/home/11139876",NA,NA,"N","Y",NA,"6 Valleyfield Ct Unit 3-6",20906,"39.104081&-77.055786","Silver Spring, MD",NA,"Silver Spring","MD",39.104081,-77.055786,1053,2.86989332361626,NA
"1083","PAST SALE",2017-09-26,"Townhouse",147700,2,2,1600,1600,1967,824,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3486-Chiswick-Ct-20906/unit-41-H/home/28961611","MRIS","MC9979808","N","Y",2017-09-20,"3486 Chiswick Ct Unit 41-H",20906,"39.0985314&-77.0699784","Silver Spring, MD","Leisure Wld Montgomery Mutual","Silver Spring","MD",39.0985314,-77.0699784,1600,2.65742787076009,6
"1084","PAST SALE",2017-09-29,"Townhouse",152500,2,2.5,1359,1359,1975,618,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3184-Adderley-Ct-20906/unit-240-F/home/11091337","MRIS","MC10069025","N","Y",2017-09-26,"3184 Adderley Ct Unit 240-F",20906,"39.0991015&-77.0648665","Silver Spring, MD","Leisure World","Silver Spring","MD",39.0991015,-77.0648665,1359,2.60949618427539,3
"1085","PAST SALE",2017-09-29,"Condo/Co-op",135000,1,1.5,946,946,1996,525,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/14809-Pennfield-Cir-20906/unit-314/home/11145493","MRIS","MC9944574","N","Y",2017-09-26,"14809 Pennfield Cir #314",20906,"39.1009432&-77.0759286","Silver Spring, MD","Villa Cortez Codm","Silver Spring","MD",39.1009432,-77.0759286,946,2.9376894194026,3
"1086","PAST SALE",2017-09-15,"Townhouse",160000,1,1,900,900,1984,240,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13213-Conductor-Way-20904/unit-258/home/10590790","MRIS","MC10016977","N","Y",2017-08-29,"13213 Conductor Way #258",20904,"39.071594&-76.9458708","Silver Spring, MD","Stkbrdge At Tanglwd Cod","Silver Spring","MD",39.071594,-76.9458708,900,4.67082563238066,17
"1087","PAST SALE",2017-09-29,"Townhouse",147000,2,2,1600,1600,1968,843,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3673-S-Leisure-World-Blvd-20906/unit-15-D/home/28961802","MRIS","MC9999752","N","Y",2017-09-26,"3673 Leisure World Blvd S",20906,"39.0981048&-77.0727521","Silver Spring, MD","Montgomery Mutual","Silver Spring","MD",39.0981048,-77.0727521,1600,2.6876493674049,3
"1088","PAST SALE",2017-09-15,"Townhouse",220000,2,1,946,3750,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8442-New-Hampshire-Ave-20903/home/10971460","MRIS","PG10013586","N","Y",2017-08-29,"8442 New Hampshire Ave",20903,"38.998449&-76.984244","Silver Spring, MD","New Hampshire","Silver Spring","MD",38.998449,-76.984244,3750,2.40613586512387,17
"1089","PAST SALE",2017-09-29,"Condo/Co-op",190000,2,2,1090,1090,2001,581,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3210-N-Leisure-World-Blvd-20906/unit-202/home/11186384","MRIS","MC9968728","N","Y",2017-09-26,"3210 Leisure World Blvd #202",20906,"39.1084088&-77.0671707","Silver Spring, MD","Vantage Point West At Le","Silver Spring","MD",39.1084088,-77.0671707,1090,3.26360523911832,3
"1090","PAST SALE",2017-09-29,"Condo/Co-op",62000,1,1,759,759,1973,391,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/20904-Cherry-Hill-Rd-20904/unit-ME-203/home/113911055","MRIS","MC9945257","N","Y",2017-09-26,"11404 Cherry Hill Rd Unit ME-203",20904,"39.062395&-76.9615908","Silver Spring, MD","Maryland Farms","Silver Spring","MD",39.062395,-76.9615908,759,4.58238095904908,3
"1091","PAST SALE",2017-09-11,"Condo/Co-op",149000,2,1.5,950,950,1984,510,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15107-Interlachen-Dr-20906/unit-2-1005/home/11128451","MRIS","MC9920144","N","Y",2017-08-21,"15107 Interlachen Dr Unit 2-1005",20906,"39.1046277&-77.0678277","Silver Spring, MD","The Grns At Leisure Wrld","Silver Spring","MD",39.1046277,-77.0678277,950,3.020476568217,21
"1092","PAST SALE",2017-09-29,"Townhouse",460000,3,3,2880,3003,2007,87,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1621-Whitehall-Dr-20904/home/35615526","MRIS","MC9946471","N","Y",2017-09-26,"1621 Whitehall Dr",20904,"39.04136&-76.977825","Silver Spring, MD","Montgomery-white Oak","Silver Spring","MD",39.04136,-76.977825,3003,3.91729677183238,3
"1093","PAST SALE",2017-09-26,"Single Family Residential",630000,3,2.5,1244,5550,1936,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/614-Pershing-Dr-20910/home/10951175","MRIS","MC10044582","N","Y",2017-09-20,"614 Pershing Dr",20910,"39.0000198&-77.0214641","Silver Spring, MD","Wheaton Out Res. (1)","Silver Spring","MD",39.0000198,-77.0214641,5550,0.729998812445403,6
"1094","PAST SALE",2017-09-12,"Single Family Residential",419500,4,1.5,1440,7500,1957,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1127-Caddington-Ave-20901/home/11056358","MRIS","MC9978603","N","Y",2017-08-23,"1127 Caddington Ave",20901,"39.0348036&-77.0201288","Silver Spring, MD","Forest Knolls","Silver Spring","MD",39.0348036,-77.0201288,7500,1.65535383989771,20
"1095","PAST SALE",2017-09-21,"Townhouse",460000,3,3,1960,1240,2011,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2146-Little-Sorrel-Way-20902/home/44617532","MRIS","MC9902691","N","Y",2017-09-10,"2146 Little Sorrel Way",20902,"39.045806&-77.0498719","Silver Spring, MD","Leesborough","Silver Spring","MD",39.045806,-77.0498719,1240,0.527059871776716,11
"1096","PAST SALE",2017-09-25,"Single Family Residential",368000,4,2.5,2652,6969,1918,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10709-Torrance-Dr-20902/home/11010902","MRIS","MC10019639","N","Y",2017-09-18,"10709 Torrance Dr",20902,"39.0324036&-77.0527026","Silver Spring, MD","Kensington Heights","Silver Spring","MD",39.0324036,-77.0527026,6969,0.416773975420702,7
"1097","PAST SALE",2017-09-25,"Single Family Residential",416000,3,2,1428,6983,1947,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2419-Churchill-Rd-20902/home/10990735","MRIS","MC9990186","N","Y",2017-09-18,"2419 Churchill Rd",20902,"39.0213799&-77.0523656","Silver Spring, MD","Mckenny Hills","Silver Spring","MD",39.0213799,-77.0523656,6983,0.675983180546013,7
"1098","PAST SALE",2017-09-14,"Single Family Residential",417000,4,2,1760,8628,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2417-Evans-Dr-20902/home/10982440","MRIS","MC10026468","N","Y",2017-08-27,"2417 Evans Dr",20902,"39.0263303&-77.0510741","Silver Spring, MD","Carroll Knolls","Silver Spring","MD",39.0263303,-77.0510741,8628,0.821998406198254,18
"1099","PAST SALE",2017-09-22,"Single Family Residential",466500,4,3,1860,9365,1938,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10420-Eastwood-Ave-20901/home/10965878","MRIS","MC10038474","N","Y",2017-09-12,"10420 Eastwood Ave",20901,"39.028104&-77.013853","Silver Spring, MD","Northwood Park","Silver Spring","MD",39.028104,-77.013853,9365,1.78812130883426,10
"1100","PAST SALE",2017-09-21,"Single Family Residential",435000,3,3,1950,5300,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10603-Huntley-Pl-20902/home/11017683","MRIS","MC9793170","N","Y",2017-09-10,"10603 Huntley Pl",20902,"39.0304422&-77.0371662","Silver Spring, MD","Chestnut Ridge Manor","Silver Spring","MD",39.0304422,-77.0371662,5300,0.900860195095548,11
