URL,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION
http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-148/home/16896939,3650 Glebe Rd #148,'222020000,38.8422531&-77.0506468,"Arlington, va",Eclipse On Center Park Condo
http://www.redfin.com/VA/Arlington/706-15th-St-S-22202/unit-5-E-1/home/11275537,706 15th St S #1,'222020000,38.859284&-77.058402,"Arlington, va",Southampton
http://www.redfin.com/VA/Arlington/2873-S-Abingdon-St-22206/unit-B1/home/11266819,2873 Abingdon St S Unit B1,'222060000,38.8407424&-77.0979322,"Arlington, va",Fairlington
http://www.redfin.com/VA/Arlington/4437-36th-St-S-22206/unit-A1/home/11269816,4437 36th St S Apt A1,'222060000,38.8317651&-77.0905349,"Arlington, va",
http://www.redfin.com/VA/Arlington/3404-25th-St-S-22206/unit-41/home/11272309,3404 25th St S Apt 41,'222060000,38.845243&-77.084441,"Arlington, va",
http://www.redfin.com/VA/Arlington/2200-N-Westmoreland-St-22213/unit-231/home/143216439,2200 Westmoreland St N #231,'222130000,38.8862777&-77.162736,"Arlington, va",Westlee
http://www.redfin.com/VA/Arlington/1001-N-Vermont-St-22201/unit-607/home/11280175,1001 Vermont St N #607,'222010000,38.8828742&-77.1143324,"Arlington, va",Westview
http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-1627/home/11246661,900 N Taylor St Apt 1627,'222030000,38.8811585&-77.1133023,"Arlington, va",
http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-429/home/11281285,1021 Garfield St #429,'222010000,38.8854624&-77.0932922,"Arlington, va",Clarendon 1021
http://www.redfin.com/VA/Arlington/880-N-Pollard-St-22203/unit-925/home/11280667,880 Pollard St N #925,'222030000,38.8809516&-77.1069293,"Arlington, va",Ballston 880
http://www.redfin.com/VA/Arlington/2429-S-Walter-Reed-Dr-22206/unit-17-9/home/11267687,2429 Walter Reed Dr Unit 17-9,'222060000,38.844655&-77.0977723,"Arlington, va",Heatherlea
http://www.redfin.com/VA/Arlington/4343-Lee-Hwy-22207/unit-305/home/11233382,4343 Lee Hwy #305,'222070000,38.8977863&-77.1149104,"Arlington, va",Yorktown
http://www.redfin.com/VA/Arlington/1015-N-George-Mason-Dr-22205/home/11235861,1015 George Mason Dr,'222050000,38.8829629&-77.122272,"Arlington, va",Westwind
http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-1431/home/11246623,900 Taylor St #1431,'222030000,38.8811585&-77.1133023,"Arlington, va",The Jefferson
http://www.redfin.com/VA/Arlington/2200-N-Westmoreland-St-22213/unit-231/home/12040687,2200 N Westmoreland St Unit 231,'222130000,38.8862777&-77.162736,"Arlington, va",
http://www.redfin.com/VA/Arlington/1109-N-Vernon-St-22201/home/11244216,1109 Vernon St,'222010000,38.884057&-77.115733,"Arlington, va",Vernon Corner
http://www.redfin.com/VA/Arlington/4201-Lee-Hwy-22207/unit-704/home/11233485,4201 Lee Hwy #704,'222070000,38.8972373&-77.1124791,"Arlington, va",Stoneridge Knoll
http://www.redfin.com/VA/Arlington/2200-N-Westmoreland-St-22213/unit-417/home/12040737,2200 N Westmoreland St #417,'222130000,38.8862777&-77.162736,"Arlington, va",Westlee Condo
